Term,PosScore,NegScore,Kannada
analgesia,0.0,0.75,ನೋವು ನಿವಾರಕ
urethritis,0.0,0.75,ಮೂತ್ರನಾಳ
oligospermia,0.0,0.75,ಆಲಿಗೋಸ್ಪೆರ್ಮಿಯಾ
tenesmus,0.0,0.75,ಟೆನೆಸ್ಮಸ್
gum-lac,0.0,0.75,ಗಮ್-ಲ್ಯಾಕ್
negatively,0.0,0.75,ನಕಾರಾತ್ಮಕವಾಗಿ
indirectly,0.0,0.75,ಪರೋಕ್ಷವಾಗಿ
have,0.0,0.75,ಹೊಂದಿವೆ
obstipate,0.0,0.75,ಅಡೆತಡೆ
bloat,0.0,0.75,ಉಬ್ಬುವುದು
putrefy,0.0,0.75,putrefy
curdle,0.0,0.875,ಮೊಸರು
cleanse,0.0,0.75,ಶುದ್ಧೀಕರಿಸಿ
whoop,0.25,0.75,ಓಹ್
speculate,0.0,0.75,ulate ಹಿಸಿ
out-herod,0.0,0.875,out ಟ್-ಹೆರೋಡ್
invade,0.0,0.75,ಆಕ್ರಮಣ
lacerate,0.125,0.75,ಲೇಸರೇಟ್
tribulate,0.0,0.75,ಕ್ಲೇಶ
abreact,0.0,0.875,ಪಕ್ಕದಲ್ಲಿ
humbug,0.0,0.875,ಹಂಬಗ್
moot,0.0,-0.9,ಮೂಟ್
stingingly,0.0,-0.9,ಕುಟುಕುವ
ire,0.0,-0.9,ಕೋಪ
unlawful,0.0,-0.9,ಕಾನೂನುಬಾಹಿರ
overstates,0.0,-0.9,ಓವರ್‌ಸ್ಟೇಟ್
sloow,0.0,-0.9,ಸ್ಲೊವ್
pervasive,0.0,-0.9,ವ್ಯಾಪಕ
tangles,0.0,-0.9,ಗೋಜಲುಗಳು
distressingly,0.0,-0.9,ದುಃಖಕರ
outrageousness,0.0,-0.9,ಆಕ್ರೋಶ
prejudices,0.0,-0.9,ಪೂರ್ವಾಗ್ರಹಗಳು
retaliatory,0.0,-0.9,ಪ್ರತೀಕಾರ
insufficient,0.0,-0.9,ಸಾಕಷ್ಟಿಲ್ಲ
grudging,0.0,-0.9,ದ್ವೇಷಿಸುವುದು
unfeeling,0.0,-0.9,ಅನಾರೋಗ್ಯ
desert,0.0,-0.9,ಮರುಭೂಮಿ
damnation,0.0,-0.9,ಖಂಡನೆ
despairingly,0.0,-0.9,ಹತಾಶೆಯಿಂದ
frightening,0.0,-0.9,ಭಯಾನಕ
unethical,0.0,-0.9,ಅನೈತಿಕ
dent,0.0,-0.9,ಡೆಂಟ್
bores,0.0,-0.9,ರಂಧ್ರಗಳು
unexpected,0.0,-0.9,ಅನಿರೀಕ್ಷಿತ
contemptible,0.0,-0.9,ತಿರಸ್ಕಾರ
drab,0.0,-0.9,ಕೊಲ್ಲು
adulterate,0.0,-0.9,ಕಲಬೆರಕೆ
martyrdom-seeking,0.0,-0.9,ಹುತಾತ್ಮತೆ-ಬೇಡಿಕೆ
spade,0.0,-0.9,ಸ್ಪೇಡ್
downside,0.0,-0.9,ತೊಂದರೆಯು
prohibitively,0.0,-0.9,ನಿಷೇಧಿತವಾಗಿ
unwell,0.0,-0.9,ಅನಾರೋಗ್ಯ
vicious,0.0,-0.9,ಕೆಟ್ಟ
unsupportive,0.0,-0.9,ಬೆಂಬಲಿಸುವುದಿಲ್ಲ
frigid,0.0,-0.9,ಚೂಪಾದ
brainless,0.0,-0.9,ಬುದ್ದಿಹೀನ
obnoxiously,0.0,-0.9,ಅಸಹ್ಯವಾಗಿ
bullshit,0.0,-0.9,ಬುಲ್ಶಿಟ್
bedlamite,0.0,-0.9,ಬೆಡ್ಲಾಮೈಟ್
painful,0.0,-0.9,ನೋವಿನಿಂದ ಕೂಡಿದೆ
illness,0.0,-0.9,ಅನಾರೋಗ್ಯ
bombard,0.0,-0.9,ಬಾಂಬಾರ್ಡ್
sneakily,0.0,-0.9,ಗುಟ್ಟಾಗಿ
hustler,0.0,-0.9,ಹಸ್ಲರ್
fallacy,0.0,-0.9,ತಪ್ಪು
spoils,0.0,-0.9,ಹಾಳಾಗುತ್ತದೆ
twist,0.0,-0.9,ಟ್ವಿಸ್ಟ್
misunderstood,0.0,-0.9,ತಪ್ಪಾಗಿ ಅರ್ಥೈಸಲಾಗಿದೆ
sluts,0.0,-0.9,ಸೂಳೆ
ghastly,0.0,-0.9,ಭಯಂಕರ
destitution,0.0,-0.9,ನಿರ್ಗತಿಕತೆ
imminently,0.0,-0.9,ಸನ್ನಿಹಿತವಾಗಿ
mope,0.0,-0.9,ಮೊಪೆ
complication,0.0,-0.9,ತೊಡಕು
heathen,0.0,-0.9,ಅನ್ಯಜನಾಂಗಗಳು
rip,0.0,-0.9,ರಿಪ್
scandal,0.0,-0.9,ಹಗರಣ
anguish,0.0,-0.9,ದುಃಖ
fruitless,0.0,-0.9,ಫಲಪ್ರದವಾಗುವುದಿಲ್ಲ
cash-strapped,0.0,-0.9,ನಗದು ಪಟ್ಟಿ
sarcastically,0.0,-0.9,ವ್ಯಂಗ್ಯವಾಗಿ
steal,0.0,-0.9,ಕದಿಯಲು
admonition,0.0,-0.9,ಉಪದೇಶ
ill-fated,0.0,-0.9,ದುರದೃಷ್ಟ
longing,0.0,-0.9,ಹಾತೊರೆಯುವುದು
dreadfully,0.0,-0.9,ಭಯಂಕರವಾಗಿ
mournful,0.0,-0.9,ಶೋಕ
weakening,0.0,-0.9,ದುರ್ಬಲಗೊಳ್ಳುತ್ತಿದೆ
stew,0.0,-0.9,ಸ್ಟ್ಯೂ
amiss,0.0,-0.9,ತಪ್ಪಾಗಿದೆ
annihilate,0.0,-0.9,ಸರ್ವನಾಶ
destructive,0.0,-0.9,ವಿನಾಶಕಾರಿ
dullard,0.0,-0.9,ಡಲ್ಲಾರ್ಡ್
itching,0.0,-0.9,ತುರಿಕೆ
oblivious,0.0,-0.9,ಮರೆತುಹೋಗಿದೆ
incessant,0.0,-0.9,ನಿರಂತರ
idle,0.0,-0.9,ಜಡ
scratches,0.0,-0.9,ಗೀರುಗಳು
shockingly,0.0,-0.9,ಆಘಾತಕಾರಿ
miserly,0.0,-0.9,ಶೋಚನೀಯವಾಗಿ
bias,0.0,-0.9,ಪಕ್ಷಪಾತ
loose,0.0,-0.9,ಸಡಿಲ
bull----,0.0,-0.9,ಬುಲ್ ----
dense,0.0,-0.9,ದಟ್ಟವಾದ
austere,0.0,-0.9,ಕಠಿಣ
fusty,0.0,-0.9,fusty
ghetto,0.0,-0.9,ಘೆಟ್ಟೋ
jumpy,0.0,-0.9,ನೆಗೆಯುವ
crushed,0.0,-0.9,ಪುಡಿಮಾಡಲಾಗಿದೆ
destains,0.0,-0.9,ಗಮ್ಯಸ್ಥಾನಗಳು
assault,0.0,-0.9,ದಾಳಿ
ferociously,0.0,-0.9,ಉಗ್ರವಾಗಿ
hard,0.0,-0.9,ಕಠಿಣ
prate,0.0,-0.9,ಅನುಸರಿಸಿ
fat-cat,0.0,-0.9,ದಪ್ಪ ಬೆಕ್ಕು
exorbitantance,0.0,-0.9,ಅತಿಯಾದ
hassles,0.0,-0.9,ಜಗಳಗಳು
abysmally,0.0,-0.9,ಅಸಹ್ಯವಾಗಿ
demeaning,0.0,-0.9,ಕೀಳರಿಮೆ
immodest,0.0,-0.9,ಅಪ್ರತಿಮ
harms,0.0,-0.9,ಹಾನಿ
irresolvable,0.0,-0.9,ಪರಿಹರಿಸಲಾಗದ
limitations,0.0,-0.9,ಮಿತಿಗಳು
dawdle,0.0,-0.9,ಡೌಡ್ಲ್
shrouded,0.0,-0.9,ಮುಚ್ಚಿಹೋಗಿದೆ
smuttiest,0.0,-0.9,ಸ್ಮಟಿಯೆಸ್ಟ್
passe,0.0,-0.9,ಹಿಂದಿನದು
mistake,0.0,-0.9,ತಪ್ಪು
clunky,0.0,-0.9,clunky
abuse,0.0,-0.9,ನಿಂದನೆ
sink,0.0,-0.9,ಮುಳುಗುತ್ತದೆ
floundering,0.0,-0.9,ಬೀಸುವ
harrow,0.0,-0.9,ಹಾರೋ
deceiving,0.0,-0.9,ಮೋಸಗೊಳಿಸುವ
hellion,0.0,-0.9,ನರಕ
noise,0.0,-0.9,ಶಬ್ದ
bother,0.0,-0.9,ತೊಂದರೆ
perfidious,0.0,-0.9,ಪರಿಪೂರ್ಣ
opportunistic,0.0,-0.9,ಅವಕಾಶವಾದಿ
irately,0.0,-0.9,ಕೋಪದಿಂದ
perturbed,0.0,-0.9,ಪ್ರಕ್ಷುಬ್ಧ
belligerence,0.0,-0.9,ಯುದ್ಧ
rebuke,0.0,-0.9,uke ೀಮಾರಿ
unbelievably,0.0,-0.9,ನಂಬಲಾಗದಷ್ಟು
catastrophically,0.0,-0.9,ದುರಂತ
cuss,0.0,-0.9,ಕಸ್
prohibit,0.0,-0.9,ನಿಷೇಧಿಸಿ
disclaim,0.0,-0.9,ಹಕ್ಕುತ್ಯಾಗ
bullyingly,0.0,-0.9,ಬೆದರಿಸುವಂತೆ
enraging,0.0,-0.9,ಕೆರಳಿಸುವ
dud,0.0,-0.9,dud
admonish,0.0,-0.9,ಎಚ್ಚರಿಸಿ
bravado,0.0,-0.9,ಧೈರ್ಯಶಾಲಿ
disappointed,0.0,-0.9,ನಿರಾಶೆ
unsure,0.0,-0.9,ಖಚಿತವಾಗಿಲ್ಲ
repress,0.0,-0.9,ದಮನ
impudence,0.0,-0.9,ಅವಿವೇಕ
ruin,0.0,-0.9,ಹಾಳು
banal,0.0,-0.9,ಪವಿತ್ರ
lagging,0.0,-0.9,ಮಂದಗತಿಯಲ್ಲಿದೆ
discontent,0.0,-0.9,ಅಸಮಾಧಾನ
shunned,0.0,-0.9,ದೂರವಿತ್ತು
cold,0.0,-0.9,ಶೀತ
creak,0.0,-0.9,ಕ್ರೀಕ್
untruthful,0.0,-0.9,ಸುಳ್ಳು
dehumanize,0.0,-0.9,ಅಮಾನವೀಯಗೊಳಿಸಿ
thug,0.0,-0.9,ಕೊಲೆಗಡುಕ
worthlessly,0.0,-0.9,ನಿಷ್ಪ್ರಯೋಜಕ
vagrant,0.0,-0.9,ಅಲೆಮಾರಿ
accursed,0.0,-0.9,ಶಾಪಗ್ರಸ್ತ
bum,0.0,-0.9,ಬಮ್
loathly,0.0,-0.9,ಅಸಹ್ಯವಾಗಿ
chunky,0.0,-0.9,ದಪ್ಪನಾದ
sputter,0.0,-0.9,ಸ್ಪಟರ್
eviscerate,0.0,-0.9,ಹೊರಹಾಕು
limp,0.0,-0.9,ಲಿಂಪ್
loneliness,0.0,-0.9,ಒಂಟಿತನ
self-interest,0.0,-0.9,ಸ್ವಹಿತಾಸಕ್ತಿ
picketed,0.0,-0.9,ಪಿಕೆಟೆಡ್
squash,0.0,-0.9,ಸ್ಕ್ವ್ಯಾಷ್
disorder,0.0,-0.9,ಅಸ್ವಸ್ಥತೆ
strange,0.0,-0.9,ವಿಚಿತ್ರ
struck,0.0,-0.9,ಹೊಡೆದಿದೆ
betrayal,0.0,-0.9,ದ್ರೋಹ
disturb,0.0,-0.9,ತೊಂದರೆ
unrealistic,0.0,-0.9,ಅವಾಸ್ತವಿಕ
antagonist,0.0,-0.9,ವಿರೋಧಿ
questionable,0.0,-0.9,ಪ್ರಶ್ನಾರ್ಹ
inactive,0.0,-0.9,ನಿಷ್ಕ್ರಿಯ
cheapen,0.0,-0.9,ಅಗ್ಗಗೊಳಿಸಿ
lame,0.0,-0.9,ಕುಂಟ
irregular,0.0,-0.9,ಅನಿಯಮಿತ
corrupting,0.0,-0.9,ಭ್ರಷ್ಟ
heavy-handed,0.0,-0.9,ಭಾರವಾದ ಕೈ
pertinaciously,0.0,-0.9,ಸ್ಪಷ್ಟವಾಗಿ
adverse,0.0,-0.9,ಪ್ರತಿಕೂಲ
hubris,0.0,-0.9,ಹಬ್ರಿಸ್
refused,0.0,-0.9,ನಿರಾಕರಿಸಲಾಗಿದೆ
ill-conceived,0.0,-0.9,ಕೆಟ್ಟ ಕಲ್ಪನೆ
layoff-happy,0.0,-0.9,ವಜಾ-ಸಂತೋಷ
unnerve,0.0,-0.9,ಅನಾವರಣಗೊಳಿಸಿ
overwhelmingly,0.0,-0.9,ಅಗಾಧವಾಗಿ
scorching,0.0,-0.9,ಬೇಗೆಯ
revile,0.0,-0.9,ನಿಂದಿಸು
fissures,0.0,-0.9,ಬಿರುಕುಗಳು
unlamentable,0.0,-0.9,ವಿವರಿಸಲಾಗದ
gimmicky,0.0,-0.9,ಗಿಮಿಕ್
blameworthy,0.0,-0.9,ದೂಷಕ
crabby,0.0,-0.9,ಕ್ರಾಬಿ
stampede,0.0,-0.9,ಮುದ್ರೆ
hegemonism,0.0,-0.9,ಆಧಿಪತ್ಯ
alarmingly,0.0,-0.9,ಆತಂಕಕಾರಿಯಾಗಿ
authoritarian,0.0,-0.9,ಸರ್ವಾಧಿಕಾರಿ
reprove,0.0,-0.9,ಖಂಡಿಸು
bemused,0.0,-0.9,ಗೊಂದಲಕ್ಕೊಳಗಾದ
imposing,0.0,-0.9,ಭವ್ಯವಾದ
fidgety,0.0,-0.9,ಚಡಪಡಿಕೆ
discourteous,0.0,-0.9,ಡಿಸ್ಕೋರ್ಟಿಯಸ್
suffocate,0.0,-0.9,ಉಸಿರುಗಟ್ಟುವಿಕೆ
irrationalities,0.0,-0.9,ಅಭಾಗಲಬ್ಧತೆಗಳು
attacks,0.0,-0.9,ದಾಳಿಗಳು
ill-treatment,0.0,-0.9,ಕೆಟ್ಟ ಚಿಕಿತ್ಸೆ
desititute,0.0,-0.9,ನಿರ್ಗತಿಕ
bent,0.0,-0.9,ಇವೆ
unequal,0.0,-0.9,ಅಸಮಾನ
sagging,0.0,-0.9,ಕುಗ್ಗುವಿಕೆ
nettle,0.0,-0.9,ಗಿಡ
murderously,0.0,-0.9,ಕೊಲೆಗಡುಕ
severity,0.0,-0.9,ತೀವ್ರತೆ
trashed,0.0,-0.9,ಅನುಪಯುಕ್ತ
repulsively,0.0,-0.9,ವಿಕರ್ಷಕವಾಗಿ
chaos,0.0,-0.9,ಅವ್ಯವಸ್ಥೆ
hung,0.0,-0.9,ತೂಗುಹಾಕಲಾಗಿದೆ
despairing,0.0,-0.9,ನಿರಾಶಾದಾಯಕ
lifeless,0.0,-0.9,ನಿರ್ಜೀವ
nauseatingly,0.0,-0.9,ವಾಕರಿಕೆ
haggard,0.0,-0.9,ಕಠಿಣ
inglorious,0.0,-0.9,ಅದ್ಭುತ
delirium,0.0,-0.9,ಸನ್ನಿವೇಶ
inaction,0.0,-0.9,ನಿಷ್ಕ್ರಿಯತೆ
incessantly,0.0,-0.9,ಎಡೆಬಿಡದೆ
misses,0.0,-0.9,ತಪ್ಪಿಸುತ್ತದೆ
reject,0.0,-0.9,ತಿರಸ್ಕರಿಸಿ
dejection,0.0,-0.9,ನಿರಾಕರಣೆ
distrust,0.0,-0.9,ಅಪನಂಬಿಕೆ
bruised,0.0,-0.9,ಮೂಗೇಟಿಗೊಳಗಾದ
spoil,0.0,-0.9,ಹಾಳು
fractiously,0.0,-0.9,ತೀವ್ರವಾಗಿ
queer,0.0,-0.9,ಕ್ವೀರ್
crowded,0.0,-0.9,ಕಿಕ್ಕಿರಿದ
fastuous,0.0,-0.9,ವೇಗವಾದ
torment,0.0,-0.9,ಹಿಂಸೆ
spewing,0.0,-0.9,ಸ್ಪೂಯಿಂಗ್
atrophy,0.0,-0.9,ಕ್ಷೀಣತೆ
inaccuracy,0.0,-0.9,ನಿಖರತೆ
viciousness,0.0,-0.9,ಕೆಟ್ಟತನ
unwilling,0.0,-0.9,ಇಷ್ಟವಿಲ್ಲ
injustice,0.0,-0.9,ಅನ್ಯಾಯ
sty,0.0,-0.9,ಜನವರಿ
importune,0.0,-0.9,ಸೀಸನ್
hum,0.0,-0.9,ಹಮ್
declines,0.0,-0.9,ಕ್ಷೀಣಿಸುತ್ತದೆ
deteriorate,0.0,-0.9,ಕೆಡುತ್ತವೆ
fatique,0.0,-0.9,ಆಯಾಸ
gloomy,0.0,-0.9,ಕತ್ತಲೆಯಾದ
beg,0.0,-0.9,ಬೇಡಿಕೊಳ್ಳಿ
domineer,0.0,-0.9,ಪ್ರಾಬಲ್ಯ
inappropriate,0.0,-0.9,ಸೂಕ್ತವಲ್ಲ
outlaw,0.0,-0.9,ಕಾನೂನುಬಾಹಿರ
irk,0.0,-0.9,ರೇಸ್
perilously,0.0,-0.9,ಅಪಾಯಕಾರಿಯಾಗಿ
grievances,0.0,-0.9,ಕುಂದುಕೊರತೆಗಳು
shiver,0.0,-0.9,ನಡುಕ
tyrant,0.0,-0.9,ಕ್ರೂರ
idiocies,0.0,-0.9,ಮೂರ್ಖತೆಗಳು
notoriously,0.0,-0.9,ಕುಖ್ಯಾತ
incorrigibly,0.0,-0.9,ತಪ್ಪಾಗಿ
rival,0.0,-0.9,ಪ್ರತಿಸ್ಪರ್ಧಿ
vibrates,0.0,-0.9,ಕಂಪಿಸುತ್ತದೆ
downbeat,0.0,-0.9,ಡೌನ್ ಬೀಟ್
dismaying,0.0,-0.9,ಭೀತಿಗೊಳಿಸುವ
smug,0.0,-0.9,ಹೊಗೆಯಾಡಿಸಿ
blinding,0.0,-0.9,ಕುರುಡುತನ
dissemble,0.0,-0.9,ಡಿಸ್ಸೆಂಬಲ್
mortified,0.0,-0.9,ಮಾರ್ಟಿಫೈಡ್
heedless,0.0,-0.9,ನಿರ್ಲಕ್ಷ್ಯ
scandalized,0.0,-0.9,ಹಗರಣ
disaster,0.0,-0.9,ದುರಂತದ
hawkish,0.0,-0.9,ಹಾಕಿಶ್
inveigle,0.0,-0.9,inveigle
wiles,0.0,-0.9,ವೈಲ್ಸ್
overdone,0.0,-0.9,ಮಿತಿಮೀರಿದೆ
incomparable,0.0,-0.9,ಹೋಲಿಸಲಾಗದ
foulness,0.0,-0.9,ಫೌಲ್ನೆಸ್
bumpy,0.0,-0.9,ಬಂಪಿ
collapse,0.0,-0.9,ಕುಸಿತ
contradictory,0.0,-0.9,ವಿರೋಧಾತ್ಮಕ
absence,0.0,-0.9,ಅನುಪಸ್ಥಿತಿ
implication,0.0,-0.9,ಸೂಚ್ಯ
dwindling,0.0,-0.9,ಕ್ಷೀಣಿಸುತ್ತಿದೆ
weary,0.0,-0.9,ದಣಿದ
avariciously,0.0,-0.9,ಅವ್ಯವಹಾರವಾಗಿ
crashing,0.0,-0.9,ಕ್ರ್ಯಾಶಿಂಗ್
wretched,0.0,-0.9,ದರಿದ್ರ
protesting,0.0,-0.9,ಪ್ರತಿಭಟನೆ
pathetically,0.0,-0.9,ಕರುಣಾಜನಕವಾಗಿ
procrastinate,0.0,-0.9,ಮುಂದೂಡಿ
hairloss,0.0,-0.9,ಕೂದಲು ಉದುರುವಿಕೆ
villify,0.0,-0.9,ವಿಲ್ಲಿಫೈ
daunting,0.0,-0.9,ಬೆದರಿಸುವುದು
threat,0.0,-0.9,ಬೆದರಿಕೆ
inadvisable,0.0,-0.9,ಅನಿವಾರ್ಯ
halfheartedly,0.0,-0.9,ಅರೆಮನಸ್ಸಿನಿಂದ
revengeful,0.0,-0.9,ಪ್ರತೀಕಾರ
ruts,0.0,-0.9,ರೂಟ್ಸ್
inconsiderately,0.0,-0.9,ವಿವೇಚನೆಯಿಲ್ಲದೆ
aggressive,0.0,-0.9,ಆಕ್ರಮಣಕಾರಿ
slanderously,0.0,-0.9,ಅಪನಿಂದೆ
infamy,0.0,-0.9,ಅಪಚಾರ
downturn,0.0,-0.9,ಕುಸಿತ
fevers,0.0,-0.9,ಜ್ವರ
haughty,0.0,-0.9,ಅಹಂಕಾರಿ
anomaly,0.0,-0.9,ಅಸಂಗತತೆ
impoverish,0.0,-0.9,ಬಡತನ
inimical,0.0,-0.9,ವಿರೋಧಿ
nasty,0.0,-0.9,ಅಸಹ್ಯ
sob,0.0,-0.9,ಅಡಿಯಲ್ಲಿ
spoilled,0.0,-0.9,ಹಾಳಾಗಿದೆ
conspiratorial,0.0,-0.9,ಪಿತೂರಿ
crisis,0.0,-0.9,ಬಿಕ್ಕಟ್ಟು
dismissive,0.0,-0.9,ವಜಾ
arbitrary,0.0,-0.9,ಅನಿಯಂತ್ರಿತ
recant,0.0,-0.9,ಮರುಕಳಿಸುವ
topple,0.0,-0.9,ಉರುಳಿಸಿ
discord,0.0,-0.9,ಅಪಶ್ರುತಿ
brainwash,0.0,-0.9,ಬ್ರೈನ್ ವಾಶ್
indoctrination,0.0,-0.9,ಉಪದೇಶ
grievously,0.0,-0.9,ತೀವ್ರವಾಗಿ
sloppily,0.0,-0.9,ನಿಧಾನವಾಗಿ
tramp,0.0,-0.9,ಅಲೆಮಾರಿ
obstinately,0.0,-0.9,ಹಠಮಾರಿ
succumb,0.0,-0.9,ಬಲಿಯಾಗು
unrelentingly,0.0,-0.9,ಪಟ್ಟುಬಿಡದೆ
strenuous,0.0,-0.9,ಶ್ರಮದಾಯಕ
water-down,0.0,-0.9,ನೀರು-ಕೆಳಗೆ
dissapointed,0.0,-0.9,ಅಸಮಾಧಾನಗೊಂಡಿದೆ
scummy,0.0,-0.9,ಕೊಳಕು
skeptic,0.0,-0.9,ಸಂದೇಹ
aches,0.0,-0.9,ನೋವು
fleer,0.0,-0.9,ಫ್ಲೀರ್
insatiable,0.0,-0.9,ತೃಪ್ತಿಕರವಲ್ಲ
tumultuous,0.0,-0.9,ಪ್ರಕ್ಷುಬ್ಧ
falsify,0.0,-0.9,ಸುಳ್ಳು
turbulent,0.0,-0.9,ಪ್ರಕ್ಷುಬ್ಧ
uneasy,0.0,-0.9,ಅಹಿತಕರ
instigator,0.0,-0.9,ಪ್ರಚೋದಕ
jeer,0.0,-0.9,ಬಾರಿ
lousy,0.0,-0.9,ಕೊಳಕಾದ
sickly,0.0,-0.9,ಅನಾರೋಗ್ಯ
symptoms,0.0,-0.9,ಲಕ್ಷಣಗಳು
despondent,0.0,-0.9,ನಿರಾಶಾದಾಯಕ
inoperable,0.0,-0.9,ಅಸಮರ್ಥ
lecherous,0.0,-0.9,ಲೆಚರಸ್
compulsive,0.0,-0.9,ಕಂಪಲ್ಸಿವ್
disgust,0.0,-0.9,ಅಸಹ್ಯ
regreted,0.0,-0.9,ವಿಷಾದಿಸಲಾಗಿದೆ
stalls,0.0,-0.9,ಮಳಿಗೆಗಳು
unacceptablely,0.0,-0.9,ಸ್ವೀಕಾರಾರ್ಹವಲ್ಲ
rattled,0.0,-0.9,ಗಲಾಟೆ
ostracize,0.0,-0.9,ಬಹಿಷ್ಕರಿಸಿ
swelling,0.0,-0.9,.ತ
impulsively,0.0,-0.9,ಉದ್ವೇಗದಿಂದ
pains,0.0,-0.9,ನೋವುಗಳು
squeaky,0.0,-0.9,ಕೀರಲು ಧ್ವನಿಯಲ್ಲಿ ಹೇಳುವುದು
wretch,0.0,-0.9,ದರಿದ್ರ
polluters,0.0,-0.9,ಮಾಲಿನ್ಯಕಾರಕಗಳು
depressing,0.0,-0.9,ಖಿನ್ನತೆ
upheaval,0.0,-0.9,ಕ್ರಾಂತಿ
undercut,0.0,-0.9,ಅಂಡರ್ಕಟ್
uproar,0.0,-0.9,ಕೋಲಾಹಲ
bulkier,0.0,-0.9,ಬೃಹತ್
impose,0.0,-0.9,ಹೇರಿ
overplay,0.0,-0.9,ಓವರ್‌ಪ್ಲೇ
guiltily,0.0,-0.9,ತಪ್ಪಿತಸ್ಥ
nightmare,0.0,-0.9,ದುಃಸ್ವಪ್ನ
confront,0.0,-0.9,ಎದುರಿಸಲು
malevolence,0.0,-0.9,ದುಷ್ಕೃತ್ಯ
disdainful,0.0,-0.9,ಅಸಹ್ಯಕರ
midget,0.0,-0.9,ಮಿಡ್ಜೆಟ್
allegations,0.0,-0.9,ಆರೋಪಗಳು
bellicose,0.0,-0.9,ಬೆಲ್ಲಿಕೋಸ್
hissing,0.0,-0.9,ಹಿಸ್ಸಿಂಗ್
disruptive,0.0,-0.9,ಅಡ್ಡಿಪಡಿಸುವ
emphatically,0.0,-0.9,ದೃ .ವಾಗಿ
imprecision,0.0,-0.9,ನಿಷ್ಕೃಷ್ಟತೆ
brat,0.0,-0.9,ಬ್ರಾಟ್
immorally,0.0,-0.9,ಅನೈತಿಕ
conservative,0.0,-0.9,ಸಂಪ್ರದಾಯವಾದಿ
concerned,0.0,-0.9,ಸಂಬಂಧಿಸಿದೆ
devastates,0.0,-0.9,ವಿನಾಶಗಳು
limitation,0.0,-0.9,ಮಿತಿಯ
poverty,0.0,-0.9,ಬಡತನ
expired,0.0,-0.9,ಅವಧಿ ಮೀರಿದೆ
dishonorable,0.0,-0.9,ಅಪ್ರಾಮಾಣಿಕ
controversy,0.0,-0.9,ವಿವಾದ
slog,0.0,-0.9,ಬೀಟ್
atrocity,0.0,-0.9,ದೌರ್ಜನ್ಯ
dislocated,0.0,-0.9,ಸ್ಥಳಾಂತರಿಸಲಾಗಿದೆ
belligerent,0.0,-0.9,ಯುದ್ಧಮಾಡುವ
insouciance,0.0,-0.9,ನಿರಾತಂಕ
sidetracked,0.0,-0.9,ಪಕ್ಕದ
embroil,0.0,-0.9,ಕಸೂತಿ
ill-mannered,0.0,-0.9,ಕೆಟ್ಟ ವರ್ತನೆ
insolence,0.0,-0.9,ದೌರ್ಜನ್ಯ
tumbles,0.0,-0.9,ಉರುಳುತ್ತದೆ
worthlessness,0.0,-0.9,ನಿಷ್ಪ್ರಯೋಜಕತೆ
flighty,0.0,-0.9,ಹಾರಾಟ
quibbles,0.0,-0.9,ಕ್ವಿಬಲ್ಸ್
runaway,0.0,-0.9,ಓಡಿಹೋದ
servitude,0.0,-0.9,ದಾಸ್ಯ
chatterbox,0.0,-0.9,ಚಾಟರ್ಬಾಕ್ಸ್
miserable,0.0,-0.9,ಶೋಚನೀಯ
tacky,0.0,-0.9,ಜಿಗುಟಾದ
malignant,0.0,-0.9,ಮಾರಕ
rebellious,0.0,-0.9,ಬಂಡಾಯ
subdued,0.0,-0.9,ಅಧೀನ
fanatic,0.0,-0.9,ಮತಾಂಧ
stole,0.0,-0.9,ಕದ್ದ
ail,0.0,-0.9,ಮರು
drop-out,0.0,-0.9,ಮಧ್ಯದಲ್ಲೇ ಬಿಟ್ಟ
misjudgment,0.0,-0.9,ತಪ್ಪು ನಿರ್ಣಯ
garish,0.0,-0.9,ಅಲಂಕರಿಸಿ
inessential,0.0,-0.9,ಅನಿವಾರ್ಯ
regrettable,0.0,-0.9,ವಿಷಾದನೀಯ
bitch,0.0,-0.9,ಬಿಚ್
blaspheme,0.0,-0.9,ದೂಷಣೆ
obscenely,0.0,-0.9,ಅಶ್ಲೀಲವಾಗಿ
faltered,0.0,-0.9,ಕುಂಠಿತಗೊಂಡಿದೆ
quitter,0.0,-0.9,ಬಿಡಲು
rife,0.0,-0.9,rife
disgracefully,0.0,-0.9,ನಾಚಿಕೆಗೇಡು
exagerated,0.0,-0.9,ಉತ್ಪ್ರೇಕ್ಷಿತ
reluctantly,0.0,-0.9,ಇಷ್ಟವಿಲ್ಲದೆ
blasphemous,0.0,-0.9,ಧರ್ಮನಿಂದೆಯ
hedonistic,0.0,-0.9,ಹೆಡೋನಿಸ್ಟಿಕ್
contradiction,0.0,-0.9,ವಿರೋಧಾಭಾಸ
astray,0.0,-0.9,ದಾರಿ ತಪ್ಪಿದೆ
rail,0.0,-0.9,ರೈಲು
goon,0.0,-0.9,ಮುಂದೆ ಸಾಗು
regrettably,0.0,-0.9,ವಿಷಾದನೀಯವಾಗಿ
smudged,0.0,-0.9,ಹೊಗೆಯಾಡಿಸಿದ
spitefulness,0.0,-0.9,ಹಗೆತನ
blister,0.0,-0.9,ಗುಳ್ಳೆ
chasten,0.0,-0.9,ಶಿಕ್ಷಿಸು
disapointed,0.0,-0.9,ನಿರಾಶೆಗೊಂಡಿದೆ
