Term,PosScore,NegScore,Gujarati
unrealistic,0.0,-0.9,અવાસ્તવિક
antagonist,0.0,-0.9,વિરોધી
questionable,0.0,-0.9,પ્રશ્નાર્થ
inactive,0.0,-0.9,નિષ્ક્રિય
cheapen,0.0,-0.9,સસ્તી
lame,0.0,-0.9,લંગડા
irregular,0.0,-0.9,અનિયમિત
corrupting,0.0,-0.9,ભ્રષ્ટ
heavy-handed,0.0,-0.9,ભારે હાથે
pertinaciously,0.0,-0.9,pertinaciously
adverse,0.0,-0.9,પ્રતિકૂળ
hubris,0.0,-0.9,હબ્રિસ
refused,0.0,-0.9,ના પાડી
ill-conceived,0.0,-0.9,કલ્પનાશીલ
layoff-happy,0.0,-0.9,છટણી-ખુશ
unnerve,0.0,-0.9,unnerve
overwhelmingly,0.0,-0.9,જબરજસ્ત
scorching,0.0,-0.9,ભડકો
revile,0.0,-0.9,નિંદા કરવી
fissures,0.0,-0.9,ફિશર
unlamentable,0.0,-0.9,બિનહરીફ
gimmicky,0.0,-0.9,બનાવટી
blameworthy,0.0,-0.9,દોષી
crabby,0.0,-0.9,કરચલો
stampede,0.0,-0.9,નાસભાગ મચી ગઈ
hegemonism,0.0,-0.9,હેજમોનિઝમ
alarmingly,0.0,-0.9,ચિંતાજનક રીતે
authoritarian,0.0,-0.9,સરમુખત્યારશાહી
reprove,0.0,-0.9,ઠપકો
bemused,0.0,-0.9,આશ્ચર્યચકિત
imposing,0.0,-0.9,લાદવું
fidgety,0.0,-0.9,fidgety
discourteous,0.0,-0.9,અસ્પષ્ટ
suffocate,0.0,-0.9,ગૂંગળામણ
irrationalities,0.0,-0.9,અતાર્કિકતા
attacks,0.0,-0.9,હુમલાઓ
ill-treatment,0.0,-0.9,ખરાબ વર્તન
desititute,0.0,-0.9,ઉપસ્થિત
bent,0.0,-0.9,છે
unequal,0.0,-0.9,અસમાન
sagging,0.0,-0.9,ઝૂંટવું
nettle,0.0,-0.9,ખીજવવું
murderously,0.0,-0.9,ખૂની
severity,0.0,-0.9,તીવ્રતા
trashed,0.0,-0.9,કચરાપેટી
repulsively,0.0,-0.9,અવ્યવસ્થિત
chaos,0.0,-0.9,અંધાધૂંધી
hung,0.0,-0.9,અટકી
despairing,0.0,-0.9,નિરાશાજનક
lifeless,0.0,-0.9,નિર્જીવ
nauseatingly,0.0,-0.9,ઉબકા
haggard,0.0,-0.9,હgગાર્ડ
inglorious,0.0,-0.9,ભ્રામક
delirium,0.0,-0.9,ચિત્તભ્રમણા
inaction,0.0,-0.9,નિષ્ક્રિયતા
incessantly,0.0,-0.9,સતત
misses,0.0,-0.9,ચૂકી
reject,0.0,-0.9,અસ્વીકાર
dejection,0.0,-0.9,ડિજેક્શન
distrust,0.0,-0.9,અવિશ્વાસ
bruised,0.0,-0.9,વાટેલ
spoil,0.0,-0.9,બગાડે છે
fractiously,0.0,-0.9,ઘર્ષણથી
queer,0.0,-0.9,વિવેકી
crowded,0.0,-0.9,ગીચ
fastuous,0.0,-0.9,ઝડપી
torment,0.0,-0.9,ત્રાસ
spewing,0.0,-0.9,જોડણી
atrophy,0.0,-0.9,એટ્રોફી
inaccuracy,0.0,-0.9,અચોક્કસતા
viciousness,0.0,-0.9,દુષ્ટતા
unwilling,0.0,-0.9,અનિચ્છા
injustice,0.0,-0.9,અન્યાય
sty,0.0,-0.9,જાન્યુઆરી
importune,0.0,-0.9,મોસમ
hum,0.0,-0.9,હમ
declines,0.0,-0.9,ઘટાડો
deteriorate,0.0,-0.9,બગડવું
fatique,0.0,-0.9,ફેટીક
gloomy,0.0,-0.9,અંધકારમય
beg,0.0,-0.9,ભીખ માંગવી
domineer,0.0,-0.9,વર્ચસ્વ
inappropriate,0.0,-0.9,અયોગ્ય
outlaw,0.0,-0.9,ગેરકાયદેસર
irk,0.0,-0.9,રેસ
perilously,0.0,-0.9,જોખમી
grievances,0.0,-0.9,ફરિયાદો
shiver,0.0,-0.9,ધ્રુજારી
tyrant,0.0,-0.9,જુલમી
idiocies,0.0,-0.9,મૂર્ખામી
notoriously,0.0,-0.9,કુખ્યાત
incorrigibly,0.0,-0.9,અવિરત
rival,0.0,-0.9,હરીફ
vibrates,0.0,-0.9,કંપન
downbeat,0.0,-0.9,ડાઉનબીટ
dismaying,0.0,-0.9,નિરાશાજનક
smug,0.0,-0.9,સ્મગ
blinding,0.0,-0.9,બ્લાઇંડિંગ
dissemble,0.0,-0.9,વિખેરી નાખવું
mortified,0.0,-0.9,મોર્ટીફાઇડ
heedless,0.0,-0.9,બેદરકાર
scandalized,0.0,-0.9,કૌભાંડ
disaster,0.0,-0.9,આપત્તિ
hawkish,0.0,-0.9,હોકીશ
inveigle,0.0,-0.9,inveigle
wiles,0.0,-0.9,વાઇલ્સ
overdone,0.0,-0.9,ઓવરડોન
incomparable,0.0,-0.9,અનુપમ
foulness,0.0,-0.9,અસ્પષ્ટતા
bumpy,0.0,-0.9,ખાડાટેકરાવાળું
collapse,0.0,-0.9,પતન
contradictory,0.0,-0.9,વિરોધાભાસી
absence,0.0,-0.9,ગેરહાજરી
implication,0.0,-0.9,ગર્ભિત
dwindling,0.0,-0.9,ઘટતું જાય છે
weary,0.0,-0.9,કંટાળાજનક
avariciously,0.0,-0.9,અસ્પષ્ટપણે
crashing,0.0,-0.9,ક્રેશિંગ
wretched,0.0,-0.9,ખરાબ
protesting,0.0,-0.9,વિરોધ
pathetically,0.0,-0.9,દયનીય રીતે
procrastinate,0.0,-0.9,વિલંબ
hairloss,0.0,-0.9,વાળ ખરવા
villify,0.0,-0.9,villify
daunting,0.0,-0.9,ભયાવહ
threat,0.0,-0.9,ધમકી
inadvisable,0.0,-0.9,અજાણ્યા
halfheartedly,0.0,-0.9,અડધા હૃદયથી
revengeful,0.0,-0.9,બદલો લેનાર
ruts,0.0,-0.9,ruts
inconsiderately,0.0,-0.9,અવિવેકી
aggressive,0.0,-0.9,આક્રમક
slanderously,0.0,-0.9,નિંદાત્મક રીતે
infamy,0.0,-0.9,બદનામ
downturn,0.0,-0.9,મંદી
fevers,0.0,-0.9,ફિવર્સ
haughty,0.0,-0.9,ઘમંડી
anomaly,0.0,-0.9,અસંગતતા
impoverish,0.0,-0.9,ગરીબ
inimical,0.0,-0.9,અનન્ય
nasty,0.0,-0.9,બીભત્સ
sob,0.0,-0.9,હેઠળ
spoilled,0.0,-0.9,બગડેલું
conspiratorial,0.0,-0.9,કાવતરાખોર
crisis,0.0,-0.9,સંકટ
dismissive,0.0,-0.9,બરતરફ
arbitrary,0.0,-0.9,મનસ્વી
recant,0.0,-0.9,પુનરાવર્તન
topple,0.0,-0.9,ગબડાવવું
discord,0.0,-0.9,વિખવાદ
brainwash,0.0,-0.9,મગજ ધોવા
indoctrination,0.0,-0.9,indoctrination
grievously,0.0,-0.9,દુvખથી
sloppily,0.0,-0.9,opાળવાળી
tramp,0.0,-0.9,ટ્રેમ્પ
obstinately,0.0,-0.9,અવરોધથી
succumb,0.0,-0.9,મૃત્યુ પામવું
unrelentingly,0.0,-0.9,અવિરતપણે
strenuous,0.0,-0.9,સખત
water-down,0.0,-0.9,પાણી નીચે
dissapointed,0.0,-0.9,અસંતુષ્ટ
scummy,0.0,-0.9,ચીકણું
skeptic,0.0,-0.9,શંકાસ્પદ
aches,0.0,-0.9,દુખાવો
fleer,0.0,-0.9,ફ્લાયર
insatiable,0.0,-0.9,અતુર
tumultuous,0.0,-0.9,તોફાની
falsify,0.0,-0.9,ખોટી વાતો
turbulent,0.0,-0.9,તોફાની
uneasy,0.0,-0.9,બેચેન
instigator,0.0,-0.9,ઉશ્કેરણી કરનાર
jeer,0.0,-0.9,વખત
lousy,0.0,-0.9,લુસી
sickly,0.0,-0.9,માંદગીથી
symptoms,0.0,-0.9,લક્ષણો
despondent,0.0,-0.9,નિરાશ
inoperable,0.0,-0.9,અસમર્થ
lecherous,0.0,-0.9,વિચિત્ર
compulsive,0.0,-0.9,અનિવાર્ય
disgust,0.0,-0.9,અણગમો
regreted,0.0,-0.9,દિલગીર
stalls,0.0,-0.9,સ્ટોલ
unacceptablely,0.0,-0.9,અસ્વીકાર્ય
rattled,0.0,-0.9,હડસેલો
ostracize,0.0,-0.9,ostracize
swelling,0.0,-0.9,સોજો
impulsively,0.0,-0.9,આવેગરૂપે
pains,0.0,-0.9,પીડા
squeaky,0.0,-0.9,કર્કશ
wretch,0.0,-0.9,નસીબ
polluters,0.0,-0.9,પ્રદૂષકો
depressing,0.0,-0.9,ઉદાસીન
upheaval,0.0,-0.9,ઉથલપાથલ
undercut,0.0,-0.9,અન્ડરકટ
uproar,0.0,-0.9,ખળભળાટ
bulkier,0.0,-0.9,બલ્કિયર
impose,0.0,-0.9,લાદવું
overplay,0.0,-0.9,ઓવરપ્લે
guiltily,0.0,-0.9,દિલથી
nightmare,0.0,-0.9,દુ nightસ્વપ્ન
confront,0.0,-0.9,મુકાબલો
malevolence,0.0,-0.9,દુષ્ટતા
disdainful,0.0,-0.9,અણગમો
midget,0.0,-0.9,મિજેટ
allegations,0.0,-0.9,આક્ષેપો
bellicose,0.0,-0.9,બેલીકોઝ
hissing,0.0,-0.9,હિસિંગ
disruptive,0.0,-0.9,વિક્ષેપકારક
emphatically,0.0,-0.9,ભારપૂર્વક
imprecision,0.0,-0.9,દોષારોપણ
brat,0.0,-0.9,બ્રratટ
immorally,0.0,-0.9,અનૈતિક રીતે
conservative,0.0,-0.9,રૂ conિચુસ્ત
concerned,0.0,-0.9,સંબંધિત
devastates,0.0,-0.9,વિનાશ કરે છે
limitation,0.0,-0.9,મર્યાદા
poverty,0.0,-0.9,ગરીબી
expired,0.0,-0.9,સમાપ્ત
dishonorable,0.0,-0.9,અપ્રમાણિક
controversy,0.0,-0.9,વિવાદ
slog,0.0,-0.9,હરાવ્યું
atrocity,0.0,-0.9,અત્યાચાર
dislocated,0.0,-0.9,અવ્યવસ્થિત
belligerent,0.0,-0.9,લડાયક
insouciance,0.0,-0.9,નચિંત
sidetracked,0.0,-0.9,sidetracked
embroil,0.0,-0.9,ભરતકામ
ill-mannered,0.0,-0.9,દુષ્ટ વ્યવહાર
insolence,0.0,-0.9,ઉદ્ધત
tumbles,0.0,-0.9,ગડબડી
worthlessness,0.0,-0.9,નકામું
flighty,0.0,-0.9,ઉડાઉ
quibbles,0.0,-0.9,quibbles
runaway,0.0,-0.9,ભાગી જાઓ
servitude,0.0,-0.9,ગુલામી
chatterbox,0.0,-0.9,ચેટરબોક્સ
miserable,0.0,-0.9,કંગાળ
tacky,0.0,-0.9,મુશ્કેલ
malignant,0.0,-0.9,જીવલેણ
rebellious,0.0,-0.9,બળવાખોર
subdued,0.0,-0.9,પરાજિત
fanatic,0.0,-0.9,કટ્ટર
stole,0.0,-0.9,ચોર્યા
ail,0.0,-0.9,ફરી
drop-out,0.0,-0.9,છોડી દીધેલ
misjudgment,0.0,-0.9,ગેરસમજ
garish,0.0,-0.9,ગરીશ
inessential,0.0,-0.9,અનિવાર્ય
regrettable,0.0,-0.9,અફસોસકારક
bitch,0.0,-0.9,કૂતરી
blaspheme,0.0,-0.9,નિંદા
obscenely,0.0,-0.9,અશ્લીલ
faltered,0.0,-0.9,પથરાયેલું
quitter,0.0,-0.9,છોડી
rife,0.0,-0.9,ઝઘડો
disgracefully,0.0,-0.9,અપમાનજનક રીતે
exagerated,0.0,-0.9,ઉત્તેજિત
reluctantly,0.0,-0.9,અનિચ્છાએ
blasphemous,0.0,-0.9,નિંદાકારક
hedonistic,0.0,-0.9,હેડોનિસ્ટિક
contradiction,0.0,-0.9,વિરોધાભાસ
astray,0.0,-0.9,ભ્રામક
rail,0.0,-0.9,રેલવે
goon,0.0,-0.9,પર જાઓ
regrettably,0.0,-0.9,દિલગીર
smudged,0.0,-0.9,smudged
spitefulness,0.0,-0.9,હોશિયારી
blister,0.0,-0.9,ફોલ્લો
chasten,0.0,-0.9,chasten
disapointed,0.0,-0.9,નિરાશ
disillusioned,0.0,-0.9,ભ્રમણા
flat-out,0.0,-0.9,ફ્લેટ આઉટ
murderer,0.0,-0.9,હત્યારો
ridiculously,0.0,-0.9,હાસ્યાસ્પદ રીતે
hatred,0.0,-0.9,તિરસ્કાર
threatening,0.0,-0.9,ધમકી
lags,0.0,-0.9,અંતમાં
raving,0.0,-0.9,રેવિંગ
top-heavy,0.0,-0.9,ટોચ ભારે
abnormal,0.0,-0.9,અસામાન્ય
unfounded,0.0,-0.9,બેભાન
uncomfy,0.0,-0.9,અપરિચિત
spilling,0.0,-0.9,સ્પીલિંગ
hothead,0.0,-0.9,હોટહેડ
donside,0.0,-0.9,donside
wince,0.0,-0.9,વિન્સ
cruelness,0.0,-0.9,ક્રૂરતા
apprehension,0.0,-0.9,આશંકા
smudges,0.0,-0.9,smudges
impedance,0.0,-0.9,અવરોધ
coerce,0.0,-0.9,દબાણ
deviously,0.0,-0.9,કુતૂહલપૂર્વક
inept,0.0,-0.9,અયોગ્ય
bashing,0.0,-0.9,માર મારવો
rash,0.0,-0.9,ફોલ્લીઓ
glut,0.0,-0.9,ગ્લુટ
vestiges,0.0,-0.9,અવશેષો
concerns,0.0,-0.9,ચિંતા
contentious,0.0,-0.9,વિવાદાસ્પદ
conspirator,0.0,-0.9,કાવતરાખોર
glibly,0.0,-0.9,તેજસ્વી
shrew,0.0,-0.9,સ્ક્રૂ
illegal,0.0,-0.9,ગેરકાયદેસર
incredulously,0.0,-0.9,અવિશ્વસનીય
viper,0.0,-0.9,વાઇપર
obscenity,0.0,-0.9,અશ્લીલતા
antiquated,0.0,-0.9,પ્રાચીન
reluctant,0.0,-0.9,અનિચ્છા
quash,0.0,-0.9,કળશ
murder,0.0,-0.9,હત્યા
powerless,0.0,-0.9,શક્તિવિહીન
fascism,0.0,-0.9,ફાશીવાદ
timidness,0.0,-0.9,ડરપોક
regression,0.0,-0.9,પ્રત્યાગમાન
vibration,0.0,-0.9,કંપન
miff,0.0,-0.9,મિફ
inequalities,0.0,-0.9,અસમાનતા
showdown,0.0,-0.9,શોડાઉન
bombardment,0.0,-0.9,બોમ્બ ધડાકા
startle,0.0,-0.9,આશ્ચર્યજનક
vengeance,0.0,-0.9,વેર
creeping,0.0,-0.9,વિસર્પી
stymied,0.0,-0.9,સ્ટેમિડ
insults,0.0,-0.9,અપમાન
zealously,0.0,-0.9,ઉત્સાહથી
impeach,0.0,-0.9,મહાભિયોગ
violent,0.0,-0.9,હિંસક
protests,0.0,-0.9,વિરોધ
savagery,0.0,-0.9,ક્રૂરતા
anti-,0.0,-0.9,વિરોધી
cheaply,0.0,-0.9,સસ્તી
glib,0.0,-0.9,ગ્લેબ
insurmountable,0.0,-0.9,દુર્ગમ
agonize,0.0,-0.9,વેદના કરવી
fruitlessly,0.0,-0.9,નિરર્થક
stiflingly,0.0,-0.9,શ્વાસ સાથે
hardship,0.0,-0.9,મુશ્કેલી
wasted,0.0,-0.9,વ્યર્થ
inconveniently,0.0,-0.9,અસુવિધાજનક
divisively,0.0,-0.9,વિભાજનક રીતે
writhe,0.0,-0.9,લખાણ
anti-us,0.0,-0.9,અમને વિરોધી
gallingly,0.0,-0.9,દિલથી
inconceivably,0.0,-0.9,અકલ્પ્ય
grouchy,0.0,-0.9,ગ્રુચી
crooks,0.0,-0.9,બદમાશો
insolent,0.0,-0.9,ઉદ્ધત
wound,0.0,-0.9,ઘા
conflict,0.0,-0.9,સંઘર્ષ
unprove,0.0,-0.9,અપ્રુવ
flaunt,0.0,-0.9,ભડકાઉ
miser,0.0,-0.9,શરત
two-faced,0.0,-0.9,બે-ચહેરો
mocked,0.0,-0.9,મજાક કરી
inordinate,0.0,-0.9,અસંગત
panick,0.0,-0.9,ગભરાવું
smell,0.0,-0.9,ગંધ
thoughtless,0.0,-0.9,વિચારહીન
indecently,0.0,-0.9,અભદ્ર રૂપે
craftly,0.0,-0.9,કુશળતાથી
rot,0.0,-0.9,લાલ
stuffy,0.0,-0.9,સ્ટફી
infidels,0.0,-0.9,નાસ્તિક
inhuman,0.0,-0.9,અમાનવીય
despair,0.0,-0.9,નિરાશા
dubitable,0.0,-0.9,શંકાસ્પદ
explode,0.0,-0.9,વિસ્ફોટ
objectionable,0.0,-0.9,વાંધાજનક
crass,0.0,-0.9,નિષ્ઠુર
hallucinate,0.0,-0.9,ભ્રામક
failure,0.0,-0.9,નિષ્ફળતા
fumes,0.0,-0.9,ધૂમાડો
warily,0.0,-0.9,યુદ્ધપૂર્વક
displeased,0.0,-0.9,નારાજ
shortsighted,0.0,-0.9,શોર્ટસાઇટ
unspeakablely,0.0,-0.9,અસ્પષ્ટ રીતે
uncompromising,0.0,-0.9,કાલ્પનિક
distastefully,0.0,-0.9,અસ્વસ્થપણે
liability,0.0,-0.9,જવાબદારી
raked,0.0,-0.9,રેકડ
barren,0.0,-0.9,ઉજ્જડ
presumptuously,0.0,-0.9,અનુમાનપૂર્વક
burning,0.0,-0.9,બર્નિંગ
stranger,0.0,-0.9,અજાણી વ્યક્તિ
anxiety,0.0,-0.9,ચિંતા
craziness,0.0,-0.9,ગાંડપણ
mispronounces,0.0,-0.9,ખોટી વાતો
pollute,0.0,-0.9,પ્રદૂષિત
devastating,0.0,-0.9,વિનાશક
dropout,0.0,-0.9,છોડી દીધેલ
rampage,0.0,-0.9,ક્રોધાવેશ
bereavement,0.0,-0.9,શોક
suffering,0.0,-0.9,વેદના
killjoy,0.0,-0.9,કિલોજોય
hatefulness,0.0,-0.9,દ્વેષભાવ
overpriced,0.0,-0.9,અતિશય કિંમતવાળી
senseless,0.0,-0.9,બેભાન
shemale,0.0,-0.9,કિજાની
capitulate,0.0,-0.9,કેપિટ્યુલેટ
flaw,0.0,-0.9,દોષ
imbroglio,0.0,-0.9,imbroglio
boil,0.0,-0.9,ઉકાળો
sleazy,0.0,-0.9,સુસ્ત
morbid,0.0,-0.9,મોર્બિડ
disrespecting,0.0,-0.9,અનાદર
superficiality,0.0,-0.9,અતિશયતા
obsolete,0.0,-0.9,અપ્રચલિત
disreputable,0.0,-0.9,અસ્પષ્ટ
enrage,0.0,-0.9,ગુસ્સો
wreak,0.0,-0.9,wreak
revert,0.0,-0.9,પાછા ફરો
overacted,0.0,-0.9,ઓવરરેટેડ
letch,0.0,-0.9,લેચ
torturous,0.0,-0.9,કર્કશ
droop,0.0,-0.9,droop
suffered,0.0,-0.9,સહન કર્યું
reviled,0.0,-0.9,અપમાનિત
delirious,0.0,-0.9,ઉદ્દીપક
aspersions,0.0,-0.9,આક્રમણો
foolishness,0.0,-0.9,મૂર્ખતા
ailment,0.0,-0.9,બીમારી
deceitful,0.0,-0.9,કપટપૂર્ણ
exasperating,0.0,-0.9,કંટાળાજનક
frighten,0.0,-0.9,ડરાવો
grieve,0.0,-0.9,શોક
convoluted,0.0,-0.9,ગુનેગાર
restlessness,0.0,-0.9,બેચેની
reticent,0.0,-0.9,reticent
disavowal,0.0,-0.9,અસ્વીકાર
unjustifiably,0.0,-0.9,અન્યાયી
infested,0.0,-0.9,પીડિત
inordinately,0.0,-0.9,અવિરત
decadence,0.0,-0.9,અધોગતિ
excessive,0.0,-0.9,અતિશય
dope,0.0,-0.9,ડોપ
exacerbate,0.0,-0.9,વધુ તીવ્ર
forebodingly,0.0,-0.9,પૂર્વશક્તિથી
pretentious,0.0,-0.9,દંભી
thirst,0.0,-0.9,તરસ
goofy,0.0,-0.9,ગૂફી
uproot,0.0,-0.9,જડમૂળથી
war-like,0.0,-0.9,યુદ્ધ જેવા
despise,0.0,-0.9,તિરસ્કાર
rascal,0.0,-0.9,લુચ્ચો
tangled,0.0,-0.9,ગુંચવાયા
shrivel,0.0,-0.9,શ્રીફળ
toll,0.0,-0.9,ટોલ
pedantic,0.0,-0.9,પેડન્ટિક
criticized,0.0,-0.9,ટીકા
agonies,0.0,-0.9,વ્યથાઓ
plotters,0.0,-0.9,કાવતરાખોરો
undid,0.0,-0.9,અવિરત
darkness,0.0,-0.9,અંધકાર
slogged,0.0,-0.9,સૂત્રોચ્ચાર
dump,0.0,-0.9,ડમ્પ
laconic,0.0,-0.9,લેકોનિક
gainsay,0.0,-0.9,લાભ
dodgey,0.0,-0.9,ડોજ
blockhead,0.0,-0.9,બ્લોકહેડ
fathomless,0.0,-0.9,અવળું
overpaid,0.0,-0.9,વધારે ચૂકવણી
perversely,0.0,-0.9,વિકૃત રીતે
measly,0.0,-0.9,નગણ્ય
disobey,0.0,-0.9,અનાદર
doddering,0.0,-0.9,ડોજિંગ
exhorbitant,0.0,-0.9,પ્રોત્સાહક
racist,0.0,-0.9,જાતિવાદી
cruelly,0.0,-0.9,ક્રૂરતાથી
gimmicking,0.0,-0.9,ધૂમ્રપાન કરનારું
irresponsibly,0.0,-0.9,બેજવાબદારીથી
indignant,0.0,-0.9,ગુસ્સો
imbalance,0.0,-0.9,અસંતુલન
sadden,0.0,-0.9,ઉદાસી
despondently,0.0,-0.9,હતાશાથી
bleak,0.0,-0.9,અસ્પષ્ટ
appall,0.0,-0.9,આશ્ચર્યજનક
critic,0.0,-0.9,વિવેચક
disquieting,0.0,-0.9,અસ્વસ્થતા
lag,0.0,-0.9,કાયદો
oddly,0.0,-0.9,વિચિત્ર રીતે
gabble,0.0,-0.9,જુગાર
embarrassing,0.0,-0.9,શરમજનક
mindless,0.0,-0.9,બેભાન
self-criticism,0.0,-0.9,આલોચના
