Term,PosScore,NegScore,Punjabi
dent,0.0,-0.9,ਦੰਦ
bores,0.0,-0.9,ਬੋਰ
unexpected,0.0,-0.9,ਅਚਾਨਕ
contemptible,0.0,-0.9,ਵਿਚਾਰਵਾਨ
drab,0.0,-0.9,ਮਾਰੋ
adulterate,0.0,-0.9,ਮਿਲਾਵਟੀ
martyrdom-seeking,0.0,-0.9,ਸ਼ਹਾਦਤ ਦੀ ਮੰਗ
spade,0.0,-0.9,ਕਹੀ
downside,0.0,-0.9,ਨਨੁਕਸਾਨ
prohibitively,0.0,-0.9,ਰੋਕਣਾ
unwell,0.0,-0.9,ਬੀਮਾਰ
vicious,0.0,-0.9,ਦੁਸ਼ਟ
unsupportive,0.0,-0.9,ਸਹਿਯੋਗੀ
frigid,0.0,-0.9,ਠੰਡਾ
brainless,0.0,-0.9,ਦਿਮਾਗੀ
obnoxiously,0.0,-0.9,ਗੁੰਝਲਦਾਰ
bullshit,0.0,-0.9,ਬੁੱਚੜ
bedlamite,0.0,-0.9,ਬੈੱਡਲਾਈਟ
painful,0.0,-0.9,ਦੁਖਦਾਈ
illness,0.0,-0.9,ਬਿਮਾਰੀ
bombard,0.0,-0.9,ਬੰਬਾਰੀ
sneakily,0.0,-0.9,ਲੁਕੋ ਕੇ
hustler,0.0,-0.9,ਹਸਟਲਰ
fallacy,0.0,-0.9,ਗਲਤ
spoils,0.0,-0.9,ਲੁੱਟ
twist,0.0,-0.9,ਮਰੋੜ
misunderstood,0.0,-0.9,ਗਲਤ ਸਮਝਿਆ
sluts,0.0,-0.9,ਸਲੋਟਸ
ghastly,0.0,-0.9,ਬੇਰਹਿਮੀ ਨਾਲ
destitution,0.0,-0.9,ਨਿਰਾਸ਼ਾ
imminently,0.0,-0.9,ਨਜ਼ਦੀਕੀ
mope,0.0,-0.9,ਮੋਪ
complication,0.0,-0.9,ਪੇਚੀਦਗੀ
heathen,0.0,-0.9,ਗੈਰ
rip,0.0,-0.9,ਚੀਰ
scandal,0.0,-0.9,ਘੁਟਾਲਾ
anguish,0.0,-0.9,ਦੁਖ
fruitless,0.0,-0.9,ਬੇਕਾਰ
cash-strapped,0.0,-0.9,ਨਕਦ
sarcastically,0.0,-0.9,ਵਿਅੰਗਾਤਮਕ ਤੌਰ ਤੇ
steal,0.0,-0.9,ਚੋਰੀ
admonition,0.0,-0.9,ਸਲਾਹ
ill-fated,0.0,-0.9,ਮਾੜਾ
longing,0.0,-0.9,ਤਾਂਘ
dreadfully,0.0,-0.9,ਡਰ ਨਾਲ
mournful,0.0,-0.9,ਸੋਗਮਈ
weakening,0.0,-0.9,ਕਮਜ਼ੋਰ
stew,0.0,-0.9,ਸਟੂ
amiss,0.0,-0.9,ਭੁੱਲ
annihilate,0.0,-0.9,ਵਿਨਾਸ਼
destructive,0.0,-0.9,ਵਿਨਾਸ਼ਕਾਰੀ
dullard,0.0,-0.9,dullard
itching,0.0,-0.9,ਖੁਜਲੀ
oblivious,0.0,-0.9,ਅਣਜਾਣ
incessant,0.0,-0.9,ਨਿਰੰਤਰ
idle,0.0,-0.9,ਵਿਹਲਾ
scratches,0.0,-0.9,ਖੁਰਚ
shockingly,0.0,-0.9,ਹੈਰਾਨ ਕਰਨ ਵਾਲੇ
miserly,0.0,-0.9,ਗਲਤ .ੰਗ ਨਾਲ
bias,0.0,-0.9,ਪੱਖਪਾਤ
loose,0.0,-0.9,looseਿੱਲਾ
bull----,0.0,-0.9,ਬਲਦ ----
dense,0.0,-0.9,ਸੰਘਣੀ
austere,0.0,-0.9,ਸਖਤ
fusty,0.0,-0.9,fusty
ghetto,0.0,-0.9,ਗੇਟੋ
jumpy,0.0,-0.9,ਜੰਪਿ
crushed,0.0,-0.9,ਕੁਚਲਿਆ ਗਿਆ
destains,0.0,-0.9,ਕਿਸਮਤ
assault,0.0,-0.9,ਹਮਲਾ
ferociously,0.0,-0.9,ਬੇਰਹਿਮੀ ਨਾਲ
hard,0.0,-0.9,ਸਖਤ
prate,0.0,-0.9,ਦੀ ਪਾਲਣਾ ਕਰੋ
fat-cat,0.0,-0.9,ਚਰਬੀ-ਬਿੱਲੀ
exorbitantance,0.0,-0.9,ਹੱਦੋਂ ਵੱਧ
hassles,0.0,-0.9,ਮੁਸ਼ਕਲ
abysmally,0.0,-0.9,ਅਤਿਅੰਤ
demeaning,0.0,-0.9,ਘਟੀਆ
immodest,0.0,-0.9,ਬੇਮਿਸਾਲ
harms,0.0,-0.9,ਨੁਕਸਾਨ
irresolvable,0.0,-0.9,ਅਟੱਲ ਹੈ
limitations,0.0,-0.9,ਸੀਮਾਵਾਂ
dawdle,0.0,-0.9,ਘੁੰਮਣਾ
shrouded,0.0,-0.9,ਕੰਬਿਆ
smuttiest,0.0,-0.9,ਬੇਵਕੂਫ
passe,0.0,-0.9,ਪਿਛਲੇ
mistake,0.0,-0.9,ਗਲਤੀ
clunky,0.0,-0.9,ਕੜਵਾਹਟ ਵਾਲਾ
abuse,0.0,-0.9,ਦੁਰਵਿਵਹਾਰ
sink,0.0,-0.9,ਡੁੱਬ
floundering,0.0,-0.9,ਭੜਕਦੀ
harrow,0.0,-0.9,ਹੈਰੋ
deceiving,0.0,-0.9,ਧੋਖਾ
hellion,0.0,-0.9,ਨਰਕ
noise,0.0,-0.9,ਸ਼ੋਰ
bother,0.0,-0.9,ਪਰੇਸ਼ਾਨ
perfidious,0.0,-0.9,ਮੁਕੰਮਲ
opportunistic,0.0,-0.9,ਮੌਕਾਪ੍ਰਸਤ
irately,0.0,-0.9,ਜਲਦੀ
perturbed,0.0,-0.9,ਪਰੇਸ਼ਾਨ
belligerence,0.0,-0.9,ਲੜਾਈ
rebuke,0.0,-0.9,ਝਿੜਕ
unbelievably,0.0,-0.9,ਅਵਿਸ਼ਵਾਸ਼ਯੋਗ
catastrophically,0.0,-0.9,ਵਿਨਾਸ਼ਕਾਰੀ
cuss,0.0,-0.9,ਕੁਸ
prohibit,0.0,-0.9,ਵਰਜਿਤ
disclaim,0.0,-0.9,ਦਾਅਵਾ
bullyingly,0.0,-0.9,ਧੱਕੇਸ਼ਾਹੀ
enraging,0.0,-0.9,ਗੁੱਸਾ
dud,0.0,-0.9,ਡਡ
admonish,0.0,-0.9,ਨਸੀਹਤ
bravado,0.0,-0.9,ਬਹਾਵਡੋ
disappointed,0.0,-0.9,ਨਿਰਾਸ਼
unsure,0.0,-0.9,ਅਨਿਸ਼ਚਿਤ
repress,0.0,-0.9,ਦਬਾਓ
impudence,0.0,-0.9,impudence
ruin,0.0,-0.9,ਬਰਬਾਦ
banal,0.0,-0.9,ਪਵਿੱਤਰ
lagging,0.0,-0.9,ਪਛੜਨਾ
discontent,0.0,-0.9,ਅਸੰਤੁਸ਼ਟ
shunned,0.0,-0.9,ਰੋਕਿਆ
cold,0.0,-0.9,ਠੰਡਾ
creak,0.0,-0.9,creak
untruthful,0.0,-0.9,ਅਸਤਿ
dehumanize,0.0,-0.9,ਅਣਮਨੁੱਖੀ
thug,0.0,-0.9,ਠੱਗ
worthlessly,0.0,-0.9,ਬੇਕਾਰ
vagrant,0.0,-0.9,ਭਟਕਿਆ
accursed,0.0,-0.9,ਸਰਾਪਿਆ
bum,0.0,-0.9,bum
loathly,0.0,-0.9,ਘ੍ਰਿਣਾਯੋਗ
chunky,0.0,-0.9,ਚੰਕੀ
sputter,0.0,-0.9,ਫੂਕਣਾ
eviscerate,0.0,-0.9,ਸਪਸ਼ਟ ਕਰਨਾ
limp,0.0,-0.9,ਲੰਗੜਾ
loneliness,0.0,-0.9,ਇਕੱਲਤਾ
self-interest,0.0,-0.9,ਸਵੈ-ਰੁਚੀ
picketed,0.0,-0.9,ਚੁੱਕਿਆ
squash,0.0,-0.9,ਮਿੱਧਣਾ
disorder,0.0,-0.9,ਵਿਕਾਰ
strange,0.0,-0.9,ਅਜੀਬ
struck,0.0,-0.9,ਮਾਰਿਆ
betrayal,0.0,-0.9,ਧੋਖਾ
disturb,0.0,-0.9,ਪਰੇਸ਼ਾਨ
unrealistic,0.0,-0.9,ਅਵਿਸ਼ਵਾਸੀ
antagonist,0.0,-0.9,ਵਿਰੋਧੀ
questionable,0.0,-0.9,ਪ੍ਰਸ਼ਨਲ
inactive,0.0,-0.9,ਨਾ-ਸਰਗਰਮ
cheapen,0.0,-0.9,ਸਸਤਾ
lame,0.0,-0.9,ਲੰਗੜਾ
irregular,0.0,-0.9,ਅਨਿਯਮਿਤ
corrupting,0.0,-0.9,ਭ੍ਰਿਸ਼ਟ
heavy-handed,0.0,-0.9,ਭਾਰੀ ਹੱਥ ਵਾਲਾ
pertinaciously,0.0,-0.9,pertinaciously
adverse,0.0,-0.9,ਵਿਰੋਧੀ
hubris,0.0,-0.9,ਹੁਬਰੀਸ
refused,0.0,-0.9,ਇਨਕਾਰ ਕਰ ਦਿੱਤਾ
ill-conceived,0.0,-0.9,ਭੈੜੀ-ਗਰਭਵਤੀ
layoff-happy,0.0,-0.9,ਛਾਂਟੀ-ਖੁਸ਼
unnerve,0.0,-0.9,ਨਿਰਲੇਪ
overwhelmingly,0.0,-0.9,ਭਾਰੀ
scorching,0.0,-0.9,ਝੁਲਸਣ
revile,0.0,-0.9,ਬਦਨਾਮੀ
fissures,0.0,-0.9,ਫਿਸ਼ਰ
unlamentable,0.0,-0.9,ਲਾਅ-ਰਹਿਤ
gimmicky,0.0,-0.9,ਚਾਲਬਾਜ਼
blameworthy,0.0,-0.9,ਦੋਸ਼ੀ
crabby,0.0,-0.9,ਕਰੈਬੀ
stampede,0.0,-0.9,ਭਗਦੜ
hegemonism,0.0,-0.9,hegemonism
alarmingly,0.0,-0.9,ਚਿੰਤਾ ਨਾਲ
authoritarian,0.0,-0.9,ਤਾਨਾਸ਼ਾਹੀ
reprove,0.0,-0.9,ਤਾੜਨਾ
bemused,0.0,-0.9,ਹੈਰਾਨ
imposing,0.0,-0.9,ਥੋਪ ਰਿਹਾ ਹੈ
fidgety,0.0,-0.9,ਫਿਦਾਜੀ
discourteous,0.0,-0.9,ਨਿਰਾਸ਼ਾਜਨਕ
suffocate,0.0,-0.9,ਦਮ
irrationalities,0.0,-0.9,ਤਰਕਹੀਣਤਾ
attacks,0.0,-0.9,ਹਮਲੇ
ill-treatment,0.0,-0.9,ਦੁਰਵਿਵਹਾਰ
desititute,0.0,-0.9,ਉਜਾੜਾ
bent,0.0,-0.9,ਹਨ
unequal,0.0,-0.9,ਅਸਮਾਨ
sagging,0.0,-0.9,ਝੁਕਣਾ
nettle,0.0,-0.9,ਨੈੱਟਲ
murderously,0.0,-0.9,ਕਤਲ
severity,0.0,-0.9,ਗੰਭੀਰਤਾ
trashed,0.0,-0.9,ਰੱਦੀ
repulsively,0.0,-0.9,ਬਦਨਾਮ
chaos,0.0,-0.9,ਹਫੜਾ-ਦਫੜੀ
hung,0.0,-0.9,ਲਟਕਿਆ
despairing,0.0,-0.9,ਨਿਰਾਸ਼ਾਜਨਕ
lifeless,0.0,-0.9,ਬੇਜਾਨ
nauseatingly,0.0,-0.9,ਮਤਲੀ
haggard,0.0,-0.9,haggard
inglorious,0.0,-0.9,ਭਰਮ
delirium,0.0,-0.9,ਮਨੋਰੰਜਨ
inaction,0.0,-0.9,ਅਸਮਰਥਾ
incessantly,0.0,-0.9,ਲਗਾਤਾਰ
misses,0.0,-0.9,ਮਿਸ
reject,0.0,-0.9,ਰੱਦ
dejection,0.0,-0.9,ਧੋਖਾ
distrust,0.0,-0.9,ਵਿਸ਼ਵਾਸ
bruised,0.0,-0.9,ਫੱਟੜ
spoil,0.0,-0.9,ਲੁੱਟ
fractiously,0.0,-0.9,ਕਠੋਰ
queer,0.0,-0.9,ਕਤਾਰ
crowded,0.0,-0.9,ਭੀੜ
fastuous,0.0,-0.9,ਤੇਜ਼
torment,0.0,-0.9,ਤਸੀਹੇ
spewing,0.0,-0.9,ਸਪੈਲਿੰਗ
atrophy,0.0,-0.9,atrophy
inaccuracy,0.0,-0.9,ਅਸ਼ੁੱਧਤਾ
viciousness,0.0,-0.9,ਦੁਸ਼ਟਤਾ
unwilling,0.0,-0.9,ਇੱਛੁਕ
injustice,0.0,-0.9,ਬੇਇਨਸਾਫੀ
sty,0.0,-0.9,ਜਨਵਰੀ
importune,0.0,-0.9,ਸੀਜ਼ਨ
hum,0.0,-0.9,ਹਮ
declines,0.0,-0.9,ਗਿਰਾਵਟ
deteriorate,0.0,-0.9,ਖਰਾਬ
fatique,0.0,-0.9,ਥਕਾਵਟ
gloomy,0.0,-0.9,ਨਿਰਾਸ਼
beg,0.0,-0.9,ਭੀਖ ਮੰਗੋ
domineer,0.0,-0.9,ਹਾਵੀ
inappropriate,0.0,-0.9,ਅਣਉਚਿਤ
outlaw,0.0,-0.9,ਗੈਰਕਨੂੰਨੀ
irk,0.0,-0.9,ਦੌੜ
perilously,0.0,-0.9,ਖਤਰਨਾਕ
grievances,0.0,-0.9,ਸ਼ਿਕਾਇਤਾਂ
shiver,0.0,-0.9,ਕੰਬਣ
tyrant,0.0,-0.9,ਜ਼ਾਲਮ
idiocies,0.0,-0.9,ਮੁਹਾਵਰੇ
notoriously,0.0,-0.9,ਬਦਨਾਮ
incorrigibly,0.0,-0.9,ਅਣਇੱਛਤ
rival,0.0,-0.9,ਵਿਰੋਧੀ
vibrates,0.0,-0.9,ਕੰਬਦੇ ਹਨ
downbeat,0.0,-0.9,ਡਾbeਨ ਬੀਟ
dismaying,0.0,-0.9,ਨਿਰਾਸ਼ਾਜਨਕ
smug,0.0,-0.9,ਸਮਗਲ
blinding,0.0,-0.9,ਅੰਨ੍ਹਾ ਹੋਣਾ
dissemble,0.0,-0.9,ਵੰਡਿਆ
mortified,0.0,-0.9,ਮਾਰੂ
heedless,0.0,-0.9,ਬੇਪਰਵਾਹ
scandalized,0.0,-0.9,ਘੁਟਾਲਾ
disaster,0.0,-0.9,ਤਬਾਹੀ
hawkish,0.0,-0.9,ਬਾਜ਼
inveigle,0.0,-0.9,inveigle
wiles,0.0,-0.9,ਫਾਈਲਾਂ
overdone,0.0,-0.9,ਓਵਰਡੋਨ
incomparable,0.0,-0.9,ਬੇਮਿਸਾਲ
foulness,0.0,-0.9,ਗੰਦਗੀ
bumpy,0.0,-0.9,ਗੰਧਲਾ
collapse,0.0,-0.9,collapseਹਿ
contradictory,0.0,-0.9,ਵਿਰੋਧੀ
absence,0.0,-0.9,ਗੈਰਹਾਜ਼ਰੀ
implication,0.0,-0.9,ਉਲਝਣ
dwindling,0.0,-0.9,ਡਿੱਗਦਾ
weary,0.0,-0.9,ਥੱਕ ਗਿਆ
avariciously,0.0,-0.9,ਅਣਖ ਨਾਲ
crashing,0.0,-0.9,ਕਰੈਸ਼
wretched,0.0,-0.9,ਦੁਖੀ
protesting,0.0,-0.9,ਵਿਰੋਧ ਕਰ ਰਿਹਾ ਹੈ
pathetically,0.0,-0.9,ਦਲੇਰੀ ਨਾਲ
procrastinate,0.0,-0.9,inateਿੱਲ
hairloss,0.0,-0.9,ਹੇਅਰਲੋਸ
villify,0.0,-0.9,villify
daunting,0.0,-0.9,ਹੌਂਸਲਾ
threat,0.0,-0.9,ਧਮਕੀ
inadvisable,0.0,-0.9,ਅਟੱਲ ਹੈ
halfheartedly,0.0,-0.9,ਅੱਧੇ ਮਨ ਨਾਲ
revengeful,0.0,-0.9,ਬਦਲਾ ਲੈਣ ਵਾਲਾ
ruts,0.0,-0.9,ruts
inconsiderately,0.0,-0.9,ਗੁੰਝਲਦਾਰ
aggressive,0.0,-0.9,ਹਮਲਾਵਰ
slanderously,0.0,-0.9,ਨਿੰਦਿਆ
infamy,0.0,-0.9,ਬਦਨਾਮ
downturn,0.0,-0.9,ਮੰਦੀ
fevers,0.0,-0.9,ਬੁਖਾਰ
haughty,0.0,-0.9,ਹੰਕਾਰੀ
anomaly,0.0,-0.9,ਵਿਕਾਰ
impoverish,0.0,-0.9,ਗਰੀਬ
inimical,0.0,-0.9,inimical
nasty,0.0,-0.9,ਗੰਦੇ
sob,0.0,-0.9,ਦੇ ਅਧੀਨ
spoilled,0.0,-0.9,ਖਰਾਬ
conspiratorial,0.0,-0.9,ਸਾਜ਼ਿਸ਼ਵਾਦੀ
crisis,0.0,-0.9,ਸੰਕਟ
dismissive,0.0,-0.9,ਖਾਰਜ
arbitrary,0.0,-0.9,ਮਨਮਾਨੀ
recant,0.0,-0.9,ਮੁੜ
topple,0.0,-0.9,ppਾਹ
discord,0.0,-0.9,ਵਿਵਾਦ
brainwash,0.0,-0.9,ਦਿਮਾਗ ਧੋਣਾ
indoctrination,0.0,-0.9,indoctrination
grievously,0.0,-0.9,ਦੁਖੀ
sloppily,0.0,-0.9,ਝੁਕਿਆ ਹੋਇਆ
tramp,0.0,-0.9,ਟ੍ਰੈਪ
obstinately,0.0,-0.9,ਰੁਕਾਵਟ ਨਾਲ
succumb,0.0,-0.9,ਦਮ ਤੋੜ ਗਿਆ
unrelentingly,0.0,-0.9,ਬੇਰਹਿਮੀ ਨਾਲ
strenuous,0.0,-0.9,ਸਖ਼ਤ
water-down,0.0,-0.9,ਪਾਣੀ-ਡਾ downਨ
dissapointed,0.0,-0.9,ਨਿਰਾਸ਼
scummy,0.0,-0.9,ਘੁਟਾਲੇ
skeptic,0.0,-0.9,ਸ਼ੱਕੀ
aches,0.0,-0.9,ਦਰਦ
fleer,0.0,-0.9,ਫਲਾਇਰ
insatiable,0.0,-0.9,ਬੇਅੰਤ
tumultuous,0.0,-0.9,ਗੜਬੜ
falsify,0.0,-0.9,ਝੂਠ ਬੋਲਣਾ
turbulent,0.0,-0.9,ਗੜਬੜ
uneasy,0.0,-0.9,ਬੇਚੈਨ
instigator,0.0,-0.9,ਭੜਕਾ.
jeer,0.0,-0.9,ਵਾਰ
lousy,0.0,-0.9,ਕਮਜ਼ੋਰ
sickly,0.0,-0.9,ਬਿਮਾਰੀ ਨਾਲ
symptoms,0.0,-0.9,ਲੱਛਣ
despondent,0.0,-0.9,ਨਿਰਾਸ਼
inoperable,0.0,-0.9,ਅਯੋਗ
lecherous,0.0,-0.9,ਲਚਰ
compulsive,0.0,-0.9,ਮਜਬੂਰ
disgust,0.0,-0.9,ਨਫ਼ਰਤ
regreted,0.0,-0.9,ਪਛਤਾਇਆ
stalls,0.0,-0.9,ਸਟਾਲ
unacceptablely,0.0,-0.9,ਅਸਵੀਕਾਰਨਯੋਗ
rattled,0.0,-0.9,ਧੱਕਾ
ostracize,0.0,-0.9,ostracize
swelling,0.0,-0.9,ਸੋਜ
impulsively,0.0,-0.9,ਜਲਦੀ ਨਾਲ
pains,0.0,-0.9,ਦਰਦ
squeaky,0.0,-0.9,ਨੱਕਾ
wretch,0.0,-0.9,ਦੁਖਦਾਈ
polluters,0.0,-0.9,ਪ੍ਰਦੂਸ਼ਿਤ
depressing,0.0,-0.9,ਨਿਰਾਸ਼ਾਜਨਕ
upheaval,0.0,-0.9,ਉਥਲ-ਪੁਥਲ
undercut,0.0,-0.9,ਅੰਡਰਕੱਟ
uproar,0.0,-0.9,ਗੜਬੜ
bulkier,0.0,-0.9,ਬਲਕਿਅਰ
impose,0.0,-0.9,ਥੋਪੋ
overplay,0.0,-0.9,ਓਵਰਪਲੇਅ
guiltily,0.0,-0.9,ਬੇਇੱਜ਼ਤੀ ਨਾਲ
nightmare,0.0,-0.9,ਬੁ nightਾਪਾ
confront,0.0,-0.9,ਟਕਰਾਓ
malevolence,0.0,-0.9,ਬਦਚਲਣੀ
disdainful,0.0,-0.9,ਘਿਣਾਉਣੀ
midget,0.0,-0.9,ਬੰਨ੍ਹ
allegations,0.0,-0.9,ਦੋਸ਼
bellicose,0.0,-0.9,ਬੇਲੀਕੋਜ਼
hissing,0.0,-0.9,ਹਿਸਿੰਗ
disruptive,0.0,-0.9,ਵਿਘਨਕਾਰੀ
emphatically,0.0,-0.9,ਜ਼ੋਰ ਨਾਲ
imprecision,0.0,-0.9,ਗ਼ਲਤ
brat,0.0,-0.9,ਬ੍ਰੈਟ
immorally,0.0,-0.9,ਅਨੈਤਿਕ
conservative,0.0,-0.9,ਰੂੜ੍ਹੀਵਾਦੀ
concerned,0.0,-0.9,ਸਬੰਧਤ
devastates,0.0,-0.9,ਤਬਾਹੀ
limitation,0.0,-0.9,ਸੀਮਾ
poverty,0.0,-0.9,ਗਰੀਬੀ
expired,0.0,-0.9,ਮਿਆਦ ਪੁੱਗ ਗਈ
dishonorable,0.0,-0.9,ਬੇਈਮਾਨ
controversy,0.0,-0.9,ਵਿਵਾਦ
slog,0.0,-0.9,ਕੁੱਟਿਆ
atrocity,0.0,-0.9,ਅੱਤਿਆਚਾਰ
dislocated,0.0,-0.9,ਉਜਾੜ
belligerent,0.0,-0.9,ਲੜਾਕੂ
insouciance,0.0,-0.9,ਲਾਪਰਵਾਹ
sidetracked,0.0,-0.9,ਸਾਈਡਟ੍ਰੈਕਡ
embroil,0.0,-0.9,ਕroਾਈ
ill-mannered,0.0,-0.9,ਮਾੜੀ ਵਿਵਹਾਰ
insolence,0.0,-0.9,ਗੁੰਡਾਗਰਦੀ
tumbles,0.0,-0.9,ਥੰਬੜ
worthlessness,0.0,-0.9,ਬੇਕਾਰ
flighty,0.0,-0.9,ਫਲਾਈਟ
quibbles,0.0,-0.9,ਗੰਬਲ
runaway,0.0,-0.9,ਭਜ ਜਾਣਾ
servitude,0.0,-0.9,ਸੇਵਾ
chatterbox,0.0,-0.9,ਚੈਟਰਬਾਕਸ
miserable,0.0,-0.9,ਦੁਖੀ
tacky,0.0,-0.9,ਕਠੋਰ
malignant,0.0,-0.9,ਘਾਤਕ
rebellious,0.0,-0.9,ਬਾਗ਼ੀ
subdued,0.0,-0.9,ਅਧੀਨ ਹੋ ਗਿਆ
fanatic,0.0,-0.9,ਕੱਟੜ
stole,0.0,-0.9,ਚੋਰੀ
ail,0.0,-0.9,ਦੁਬਾਰਾ
drop-out,0.0,-0.9,ਛੱਡ ਦੇਣਾ
misjudgment,0.0,-0.9,ਗ਼ਲਤਫ਼ਹਿਮੀ
garish,0.0,-0.9,ਕਪੜੇ
inessential,0.0,-0.9,ਲਾਜ਼ਮੀ
regrettable,0.0,-0.9,ਅਫਸੋਸਜਨਕ
bitch,0.0,-0.9,ਕੁੱਕੜ
blaspheme,0.0,-0.9,ਕੁਫ਼ਰ
obscenely,0.0,-0.9,ਅਸ਼ਲੀਲ
faltered,0.0,-0.9,ਖਰਾਬ
quitter,0.0,-0.9,ਛੱਡਣ ਲਈ
rife,0.0,-0.9,ਰਫਾ
disgracefully,0.0,-0.9,ਬਦਨਾਮੀ ਨਾਲ
exagerated,0.0,-0.9,ਥੱਕਿਆ
reluctantly,0.0,-0.9,ਝਿਜਕ
blasphemous,0.0,-0.9,ਕੁਫ਼ਰ
hedonistic,0.0,-0.9,ਹੇਡੋਨਿਸਟਿਕ
contradiction,0.0,-0.9,ਵਿਰੋਧਤਾਈ
astray,0.0,-0.9,ਗੁਮਰਾਹ
rail,0.0,-0.9,ਰੇਲ
goon,0.0,-0.9,ਚਲਦੇ ਰਹੋ
regrettably,0.0,-0.9,ਅਫਸੋਸ ਨਾਲ
smudged,0.0,-0.9,ਧੱਕਾ
spitefulness,0.0,-0.9,ਕਠੋਰਤਾ
blister,0.0,-0.9,ਛਾਲੇ
chasten,0.0,-0.9,ਚੇਸਨ
disapointed,0.0,-0.9,ਨਿਰਾਸ਼
disillusioned,0.0,-0.9,ਭਰਮ
flat-out,0.0,-0.9,ਫਲੈਟ ਬਾਹਰ
murderer,0.0,-0.9,ਕਾਤਲ
ridiculously,0.0,-0.9,ਹਾਸੋਹੀਣੇ
hatred,0.0,-0.9,ਨਫ਼ਰਤ
threatening,0.0,-0.9,ਧਮਕੀ
lags,0.0,-0.9,ਪਛੜ
raving,0.0,-0.9,ਕਾਹਲੀ
top-heavy,0.0,-0.9,ਚੋਟੀ-ਭਾਰੀ
abnormal,0.0,-0.9,ਅਸਧਾਰਨ
unfounded,0.0,-0.9,ਬੇਬੁਨਿਆਦ
uncomfy,0.0,-0.9,ਬੇਮਿਸਾਲ
spilling,0.0,-0.9,ਸਪਿਲਿੰਗ
hothead,0.0,-0.9,ਗਰਮ
donside,0.0,-0.9,ਡੋਨਸਾਈਡ
wince,0.0,-0.9,ਵਿਨਸ
cruelness,0.0,-0.9,ਬੇਰਹਿਮੀ
apprehension,0.0,-0.9,ਡਰ
smudges,0.0,-0.9,ਧੱਕਾ
impedance,0.0,-0.9,ਰੁਕਾਵਟ
coerce,0.0,-0.9,ਮਜਬੂਰ
deviously,0.0,-0.9,ਧੋਖੇ ਨਾਲ
inept,0.0,-0.9,ਅਯੋਗ
bashing,0.0,-0.9,ਕੁੱਟਣਾ
rash,0.0,-0.9,ਧੱਫੜ
glut,0.0,-0.9,ਗਲੂਟ
vestiges,0.0,-0.9,ਰਹਿੰਦਾ ਹੈ
concerns,0.0,-0.9,ਚਿੰਤਾਵਾਂ
contentious,0.0,-0.9,ਵਿਵਾਦਪੂਰਨ
conspirator,0.0,-0.9,ਸਾਜ਼ਿਸ਼ਕਰਤਾ
glibly,0.0,-0.9,ਚਮਕਦਾਰ
shrew,0.0,-0.9,ਹਿਲਾਇਆ
illegal,0.0,-0.9,ਗੈਰ ਕਾਨੂੰਨੀ
incredulously,0.0,-0.9,ਅਵਿਸ਼ਵਾਸੀ
viper,0.0,-0.9,ਵਿਅੰਗ
obscenity,0.0,-0.9,ਅਸ਼ਲੀਲਤਾ
antiquated,0.0,-0.9,ਪੁਰਾਤਨ
reluctant,0.0,-0.9,ਝਿਜਕ
quash,0.0,-0.9,ਛੁਟਕਾਰਾ
murder,0.0,-0.9,ਕਤਲ
powerless,0.0,-0.9,ਸ਼ਕਤੀਹੀਣ
fascism,0.0,-0.9,ਫਾਸੀਵਾਦ
timidness,0.0,-0.9,ਡਰਪੋਕ
regression,0.0,-0.9,ਪ੍ਰਤੀਨਿਧੀ
vibration,0.0,-0.9,ਕੰਬਣੀ
miff,0.0,-0.9,ਮਿਫ
inequalities,0.0,-0.9,ਅਸਮਾਨਤਾਵਾਂ
showdown,0.0,-0.9,ਪ੍ਰਦਰਸ਼ਨ
bombardment,0.0,-0.9,ਬੰਬਾਰੀ
startle,0.0,-0.9,ਹੈਰਾਨ
vengeance,0.0,-0.9,ਬਦਲਾ
creeping,0.0,-0.9,ਚਲਦੇ
stymied,0.0,-0.9,ਸਟੈਮਡ
insults,0.0,-0.9,ਅਪਮਾਨ
zealously,0.0,-0.9,ਜੋਸ਼ ਨਾਲ
impeach,0.0,-0.9,ਮਹਿੰਗਾਈ
violent,0.0,-0.9,ਹਿੰਸਕ
protests,0.0,-0.9,ਵਿਰੋਧ ਪ੍ਰਦਰਸ਼ਨ
savagery,0.0,-0.9,ਬੇਰਹਿਮੀ
anti-,0.0,-0.9,ਵਿਰੋਧੀ-
cheaply,0.0,-0.9,ਸਸਤਾ
glib,0.0,-0.9,ਗਲੈਬ
insurmountable,0.0,-0.9,ਨਾ-ਮਾਤਰ
agonize,0.0,-0.9,ਦੁਖੀ
fruitlessly,0.0,-0.9,ਬੇਕਾਰ
stiflingly,0.0,-0.9,ਕੁੱਟ ਕੇ
hardship,0.0,-0.9,ਤੰਗੀ
wasted,0.0,-0.9,ਬਰਬਾਦ
inconveniently,0.0,-0.9,ਅਸੁਵਿਧਾ ਵਿੱਚ
divisively,0.0,-0.9,ਵਿਭਾਜਨ ਨਾਲ
writhe,0.0,-0.9,ਲਿਖੋ
anti-us,0.0,-0.9,ਸਾਡੇ ਵਿਰੋਧੀ
gallingly,0.0,-0.9,ਹੁਸ਼ਿਆਰੀ ਨਾਲ
inconceivably,0.0,-0.9,ਅਣਜਾਣ
grouchy,0.0,-0.9,ਗ੍ਰੈਚੀ
