Term,PosScore,NegScore,Malayalam
annihilate,0.0,-0.9,ഉന്മൂലനം ചെയ്യുക
destructive,0.0,-0.9,വിനാശകരമായ
dullard,0.0,-0.9,ഡുള്ളാർഡ്
itching,0.0,-0.9,ചൊറിച്ചിൽ
oblivious,0.0,-0.9,അവ്യക്തമാണ്
incessant,0.0,-0.9,ഇടതടവില്ല
idle,0.0,-0.9,നിഷ്‌ക്രിയം
scratches,0.0,-0.9,പോറലുകൾ
shockingly,0.0,-0.9,ഞെട്ടിക്കുന്ന
miserly,0.0,-0.9,മോശമായി
bias,0.0,-0.9,പക്ഷപാതം
loose,0.0,-0.9,അയഞ്ഞ
bull----,0.0,-0.9,കാള ----
dense,0.0,-0.9,ഇടതൂർന്ന
austere,0.0,-0.9,കഠിനമായ
fusty,0.0,-0.9,ഫസ്റ്റി
ghetto,0.0,-0.9,ഗെട്ടോ
jumpy,0.0,-0.9,ജമ്പി
crushed,0.0,-0.9,തകർത്തു
destains,0.0,-0.9,ലക്ഷ്യസ്ഥാനങ്ങൾ
assault,0.0,-0.9,കയ്യേറ്റം നടത്തുക
ferociously,0.0,-0.9,ക്രൂരമായി
hard,0.0,-0.9,കഠിനമാണ്
prate,0.0,-0.9,പിന്തുടരുക
fat-cat,0.0,-0.9,കൊഴുപ്പ്-പൂച്ച
exorbitantance,0.0,-0.9,അതിരുകടന്നത്
hassles,0.0,-0.9,തടസ്സങ്ങൾ
abysmally,0.0,-0.9,മോശമായി
demeaning,0.0,-0.9,അപമാനിക്കൽ
immodest,0.0,-0.9,നിഷ്കളങ്കൻ
harms,0.0,-0.9,ഉപദ്രവിക്കുന്നു
irresolvable,0.0,-0.9,പരിഹരിക്കാനാവാത്ത
limitations,0.0,-0.9,പരിമിതികൾ
dawdle,0.0,-0.9,dawdle
shrouded,0.0,-0.9,മൂടിയിരിക്കുന്നു
smuttiest,0.0,-0.9,ഏറ്റവും മികച്ചത്
passe,0.0,-0.9,കഴിഞ്ഞ
mistake,0.0,-0.9,തെറ്റ്
clunky,0.0,-0.9,clunky
abuse,0.0,-0.9,ദുരുപയോഗം
sink,0.0,-0.9,മുങ്ങുക
floundering,0.0,-0.9,അലറുന്നു
harrow,0.0,-0.9,ഹാരോ
deceiving,0.0,-0.9,വഞ്ചന
hellion,0.0,-0.9,നരകം
noise,0.0,-0.9,ശബ്ദം
bother,0.0,-0.9,ശല്യപ്പെടുത്തുക
perfidious,0.0,-0.9,പെർഫിഡിയസ്
opportunistic,0.0,-0.9,അവസരവാദ
irately,0.0,-0.9,പ്രകോപിതനായി
perturbed,0.0,-0.9,കലങ്ങി
belligerence,0.0,-0.9,യുദ്ധം
rebuke,0.0,-0.9,ശാസിക്കുക
unbelievably,0.0,-0.9,അവിശ്വസനീയമാംവിധം
catastrophically,0.0,-0.9,വിനാശകരമായി
cuss,0.0,-0.9,cuss
prohibit,0.0,-0.9,നിരോധിക്കുക
disclaim,0.0,-0.9,നിരാകരണം
bullyingly,0.0,-0.9,ഭീഷണിപ്പെടുത്തൽ
enraging,0.0,-0.9,പ്രകോപിപ്പിക്കുന്നത്
dud,0.0,-0.9,dud
admonish,0.0,-0.9,ഉദ്‌ബോധിപ്പിക്കുക
bravado,0.0,-0.9,ധൈര്യം
disappointed,0.0,-0.9,നിരാശനായി
unsure,0.0,-0.9,ഉറപ്പില്ല
repress,0.0,-0.9,അടിച്ചമർത്തുക
impudence,0.0,-0.9,ധിക്കാരം
ruin,0.0,-0.9,നശിപ്പിക്കുക
banal,0.0,-0.9,വിശുദ്ധം
lagging,0.0,-0.9,ലാൻഡിംഗ്
discontent,0.0,-0.9,അസംതൃപ്തി
shunned,0.0,-0.9,വിട്ടു
cold,0.0,-0.9,തണുപ്പ്
creak,0.0,-0.9,ക്രീക്ക്
untruthful,0.0,-0.9,അസത്യ
dehumanize,0.0,-0.9,മനുഷ്യത്വരഹിതമാക്കുക
thug,0.0,-0.9,തഗ്
worthlessly,0.0,-0.9,വിലപ്പോവില്ല
vagrant,0.0,-0.9,അലസത
accursed,0.0,-0.9,ശപിക്കപ്പെട്ടത്
bum,0.0,-0.9,ബം
loathly,0.0,-0.9,വെറുപ്പ്
chunky,0.0,-0.9,ചങ്കി
sputter,0.0,-0.9,സ്പട്ടർ
eviscerate,0.0,-0.9,ഒഴിവാക്കുക
limp,0.0,-0.9,കൈകാലുകൾ
loneliness,0.0,-0.9,ഏകാന്തത
self-interest,0.0,-0.9,സ്വാർത്ഥതാൽപര്യം
picketed,0.0,-0.9,പിക്കറ്റുചെയ്‌തു
squash,0.0,-0.9,സ്ക്വാഷ്
disorder,0.0,-0.9,ഡിസോർഡർ
strange,0.0,-0.9,വിചിത്രമായത്
struck,0.0,-0.9,അടിച്ചു
betrayal,0.0,-0.9,വഞ്ചന
disturb,0.0,-0.9,ശല്യപ്പെടുത്തുക
unrealistic,0.0,-0.9,യാഥാർത്ഥ്യബോധമില്ലാത്തത്
antagonist,0.0,-0.9,എതിരാളി
questionable,0.0,-0.9,സംശയാസ്പദമാണ്
inactive,0.0,-0.9,നിഷ്‌ക്രിയം
cheapen,0.0,-0.9,വിലകുറഞ്ഞതാക്കുക
lame,0.0,-0.9,മുടന്തൻ
irregular,0.0,-0.9,ക്രമരഹിതം
corrupting,0.0,-0.9,ദുഷിക്കുന്നു
heavy-handed,0.0,-0.9,കനത്ത കൈ
pertinaciously,0.0,-0.9,പെട്ടെന്നുതന്നെ
adverse,0.0,-0.9,പ്രതികൂലമാണ്
hubris,0.0,-0.9,ഹുബ്രിസ്
refused,0.0,-0.9,നിരസിച്ചു
ill-conceived,0.0,-0.9,തെറ്റായ ഗർഭധാരണം
layoff-happy,0.0,-0.9,പിരിച്ചുവിടൽ-സന്തോഷം
unnerve,0.0,-0.9,സംരക്ഷിക്കരുത്
overwhelmingly,0.0,-0.9,അമിതമായി
scorching,0.0,-0.9,കത്തുന്ന
revile,0.0,-0.9,ശകാരിക്കുക
fissures,0.0,-0.9,വിള്ളലുകൾ
unlamentable,0.0,-0.9,നിയമവിരുദ്ധമാണ്
gimmicky,0.0,-0.9,ജിമ്മിക്കി
blameworthy,0.0,-0.9,കുറ്റപ്പെടുത്തുന്ന
crabby,0.0,-0.9,ക്രാബി
stampede,0.0,-0.9,സ്റ്റാമ്പേഡ്
hegemonism,0.0,-0.9,ആധിപത്യം
alarmingly,0.0,-0.9,ഭയാനകമായി
authoritarian,0.0,-0.9,സ്വേച്ഛാധിപതി
reprove,0.0,-0.9,ശാസിക്കുക
bemused,0.0,-0.9,പരിഭ്രാന്തരായി
imposing,0.0,-0.9,ചുമത്തുന്നു
fidgety,0.0,-0.9,fidgety
discourteous,0.0,-0.9,വ്യവഹാരങ്ങൾ
suffocate,0.0,-0.9,ശ്വാസംമുട്ടൽ
irrationalities,0.0,-0.9,യുക്തിരാഹിത്യങ്ങൾ
attacks,0.0,-0.9,ആക്രമണങ്ങൾ
ill-treatment,0.0,-0.9,മോശം ചികിത്സ
desititute,0.0,-0.9,desititute
bent,0.0,-0.9,ആകുന്നു
unequal,0.0,-0.9,അസമമായ
sagging,0.0,-0.9,വഷളാകുന്നു
nettle,0.0,-0.9,കൊഴുൻ
murderously,0.0,-0.9,കൊലപാതകമായി
severity,0.0,-0.9,തീവ്രത
trashed,0.0,-0.9,ചവറ്റുകുട്ട
repulsively,0.0,-0.9,വെറുപ്പുളവാക്കുന്ന
chaos,0.0,-0.9,കുഴപ്പങ്ങൾ
hung,0.0,-0.9,തൂക്കിയിരിക്കുന്നു
despairing,0.0,-0.9,നിരാശാജനകം
lifeless,0.0,-0.9,നിർജീവ
nauseatingly,0.0,-0.9,ഓക്കാനം
haggard,0.0,-0.9,വിഷമം
inglorious,0.0,-0.9,അന്തർലീനമായ
delirium,0.0,-0.9,വ്യാകുലത
inaction,0.0,-0.9,നിഷ്‌ക്രിയത്വം
incessantly,0.0,-0.9,ഇടതടവില്ലാതെ
misses,0.0,-0.9,നഷ്‌ടപ്പെടുന്നു
reject,0.0,-0.9,നിരസിക്കുക
dejection,0.0,-0.9,നിരാകരണം
distrust,0.0,-0.9,അവിശ്വാസം
bruised,0.0,-0.9,ചതഞ്ഞ
spoil,0.0,-0.9,കൊള്ള
fractiously,0.0,-0.9,ഭ്രാന്തമായി
queer,0.0,-0.9,തമാശ
crowded,0.0,-0.9,തിരക്ക്
fastuous,0.0,-0.9,വേഗതയുള്ള
torment,0.0,-0.9,പീഡനം
spewing,0.0,-0.9,സ്പൈവിംഗ്
atrophy,0.0,-0.9,atrophy
inaccuracy,0.0,-0.9,കൃത്യതയില്ലായ്മ
viciousness,0.0,-0.9,നീചത്വം
unwilling,0.0,-0.9,മനസ്സില്ല
injustice,0.0,-0.9,അനീതി
sty,0.0,-0.9,ജനുവരി
importune,0.0,-0.9,സീസൺ
hum,0.0,-0.9,ഹം
declines,0.0,-0.9,കുറയുന്നു
deteriorate,0.0,-0.9,വഷളാകുന്നു
fatique,0.0,-0.9,ക്ഷീണം
gloomy,0.0,-0.9,ഇരുണ്ട
beg,0.0,-0.9,യാചിക്കുക
domineer,0.0,-0.9,ആധിപത്യം സ്ഥാപിക്കുക
inappropriate,0.0,-0.9,അനുചിതം
outlaw,0.0,-0.9,നിയമവിരുദ്ധം
irk,0.0,-0.9,ഓട്ടം
perilously,0.0,-0.9,അപകടകരമാണ്
grievances,0.0,-0.9,ആവലാതികൾ
shiver,0.0,-0.9,വിറയൽ
tyrant,0.0,-0.9,സ്വേച്ഛാധിപതി
idiocies,0.0,-0.9,വിഡ് oc ിത്തങ്ങൾ
notoriously,0.0,-0.9,കുപ്രസിദ്ധമായി
incorrigibly,0.0,-0.9,തെറ്റായി
rival,0.0,-0.9,എതിരാളി
vibrates,0.0,-0.9,വൈബ്രേറ്റുചെയ്യുന്നു
downbeat,0.0,-0.9,ഡ be ൺ‌ബീറ്റ്
dismaying,0.0,-0.9,ഭയപ്പെടുത്തുന്നു
smug,0.0,-0.9,പുകവലിക്കുക
blinding,0.0,-0.9,അന്ധത
dissemble,0.0,-0.9,വിതറുക
mortified,0.0,-0.9,മോർട്ടിഫൈഡ്
heedless,0.0,-0.9,അശ്രദ്ധ
scandalized,0.0,-0.9,അപകീർത്തിപ്പെടുത്തി
disaster,0.0,-0.9,ദുരന്തം
hawkish,0.0,-0.9,ഹോക്കിഷ്
inveigle,0.0,-0.9,inveigle
wiles,0.0,-0.9,വയലുകൾ
overdone,0.0,-0.9,കാലഹരണപ്പെട്ടു
incomparable,0.0,-0.9,സമാനതകളില്ലാത്ത
foulness,0.0,-0.9,വഷളത്വം
bumpy,0.0,-0.9,ബമ്പി
collapse,0.0,-0.9,തകർച്ച
contradictory,0.0,-0.9,പരസ്പരവിരുദ്ധം
absence,0.0,-0.9,അഭാവം
implication,0.0,-0.9,സൂചന
dwindling,0.0,-0.9,കുറയുന്നു
weary,0.0,-0.9,ക്ഷീണിതനാണ്
avariciously,0.0,-0.9,അവ്യക്തമായി
crashing,0.0,-0.9,ക്രാഷിംഗ്
wretched,0.0,-0.9,നികൃഷ്ടൻ
protesting,0.0,-0.9,പ്രതിഷേധിക്കുന്നു
pathetically,0.0,-0.9,ദയനീയമായി
procrastinate,0.0,-0.9,നീട്ടിവെക്കുക
hairloss,0.0,-0.9,മുടി കൊഴിച്ചിൽ
villify,0.0,-0.9,നശിപ്പിക്കുക
daunting,0.0,-0.9,ഭയപ്പെടുത്തുന്ന
threat,0.0,-0.9,ഭീഷണി
inadvisable,0.0,-0.9,അദൃശ്യമാണ്
halfheartedly,0.0,-0.9,അർദ്ധമനസ്സോടെ
revengeful,0.0,-0.9,പ്രതികാരം
ruts,0.0,-0.9,റൂട്ട്സ്
inconsiderately,0.0,-0.9,അശ്രദ്ധമായി
aggressive,0.0,-0.9,ആക്രമണാത്മക
slanderously,0.0,-0.9,അപവാദം
infamy,0.0,-0.9,അപകർഷത
downturn,0.0,-0.9,മാന്ദ്യം
fevers,0.0,-0.9,പനി
haughty,0.0,-0.9,അഹങ്കാരം
anomaly,0.0,-0.9,അപാകത
impoverish,0.0,-0.9,ദാരിദ്ര്യം
inimical,0.0,-0.9,ശത്രുതാപരമായ
nasty,0.0,-0.9,വൃത്തികെട്ട
sob,0.0,-0.9,കീഴിൽ
spoilled,0.0,-0.9,കേടായി
conspiratorial,0.0,-0.9,ഗൂ conspira ാലോചന
crisis,0.0,-0.9,പ്രതിസന്ധി
dismissive,0.0,-0.9,നിരസിക്കൽ
arbitrary,0.0,-0.9,ഏകപക്ഷീയമായ
recant,0.0,-0.9,recant
topple,0.0,-0.9,മറിച്ചിടുക
discord,0.0,-0.9,വിയോജിപ്പു
brainwash,0.0,-0.9,ബ്രെയിൻ വാഷ്
indoctrination,0.0,-0.9,പ്രബോധനം
grievously,0.0,-0.9,കഠിനമായി
sloppily,0.0,-0.9,മന്ദഗതിയിൽ
tramp,0.0,-0.9,ട്രാംപ്
obstinately,0.0,-0.9,കഠിനമായി
succumb,0.0,-0.9,കീഴടങ്ങുക
unrelentingly,0.0,-0.9,ഇടതടവില്ലാതെ
strenuous,0.0,-0.9,പ്രയാസകരമായ
water-down,0.0,-0.9,വെള്ളം താഴേക്ക്
dissapointed,0.0,-0.9,വിച്ഛേദിച്ചു
scummy,0.0,-0.9,വൃത്തികെട്ട
skeptic,0.0,-0.9,സംശയം
aches,0.0,-0.9,വേദന
fleer,0.0,-0.9,ഓടിപ്പോകുക
insatiable,0.0,-0.9,തൃപ്തികരമല്ല
tumultuous,0.0,-0.9,പ്രക്ഷുബ്ധമാണ്
falsify,0.0,-0.9,വ്യാജമാക്കുക
turbulent,0.0,-0.9,പ്രക്ഷുബ്ധമാണ്
uneasy,0.0,-0.9,അസ്വസ്ഥത
instigator,0.0,-0.9,പ്രേരിപ്പിക്കുന്നയാൾ
jeer,0.0,-0.9,തവണ
lousy,0.0,-0.9,അയഞ്ഞ
sickly,0.0,-0.9,രോഗിയായി
symptoms,0.0,-0.9,ലക്ഷണങ്ങൾ
despondent,0.0,-0.9,നിരാശനായ
inoperable,0.0,-0.9,പ്രാപ്‌തമല്ല
lecherous,0.0,-0.9,അധാർമ്മികം
compulsive,0.0,-0.9,നിർബന്ധിതം
disgust,0.0,-0.9,വെറുപ്പ്
regreted,0.0,-0.9,ഖേദിക്കുന്നു
stalls,0.0,-0.9,സ്റ്റാളുകൾ
unacceptablely,0.0,-0.9,അസ്വീകാര്യമായി
rattled,0.0,-0.9,അലറി
ostracize,0.0,-0.9,പുറത്താക്കുക
swelling,0.0,-0.9,നീരു
impulsively,0.0,-0.9,ആവേശപൂർവ്വം
pains,0.0,-0.9,വേദന
squeaky,0.0,-0.9,ചൂഷണം
wretch,0.0,-0.9,നികൃഷ്ടം
polluters,0.0,-0.9,മലിനീകരണം
depressing,0.0,-0.9,വിഷാദം
upheaval,0.0,-0.9,പ്രക്ഷോഭം
undercut,0.0,-0.9,അടിവശം
uproar,0.0,-0.9,കോലാഹലം
bulkier,0.0,-0.9,ബൾക്കിയർ
impose,0.0,-0.9,ചുമത്തുന്നതു
overplay,0.0,-0.9,ഓവർപ്ലേ
guiltily,0.0,-0.9,കുറ്റബോധത്തോടെ
nightmare,0.0,-0.9,പേടിസ്വപ്നം
confront,0.0,-0.9,ഏറ്റുമുട്ടുക
malevolence,0.0,-0.9,ദ്രോഹം
disdainful,0.0,-0.9,നിന്ദ്യമായ
midget,0.0,-0.9,മിഡ്‌ജെറ്റ്
allegations,0.0,-0.9,ആരോപണങ്ങൾ
bellicose,0.0,-0.9,ബെല്ലിക്കോസ്
hissing,0.0,-0.9,ഹിസ്സിംഗ്
disruptive,0.0,-0.9,വിനാശകരമായ
emphatically,0.0,-0.9,ദൃ hat മായി
imprecision,0.0,-0.9,കൃത്യതയില്ലായ്മ
brat,0.0,-0.9,ബ്രാറ്റ്
immorally,0.0,-0.9,അധാർമികമായി
conservative,0.0,-0.9,യാഥാസ്ഥിതിക
concerned,0.0,-0.9,ബന്ധപ്പെട്ട
devastates,0.0,-0.9,നശിപ്പിക്കുന്നു
limitation,0.0,-0.9,പരിമിതപ്പെടുത്താതെ
poverty,0.0,-0.9,ദാരിദ്ര്യം
expired,0.0,-0.9,കാലഹരണപ്പെട്ടു
dishonorable,0.0,-0.9,അപമാനകരമായ
controversy,0.0,-0.9,വിവാദം
slog,0.0,-0.9,അടിക്കുക
atrocity,0.0,-0.9,ക്രൂരത
dislocated,0.0,-0.9,സ്ഥാനഭ്രംശം സംഭവിച്ചു
belligerent,0.0,-0.9,യുദ്ധവീരൻ
insouciance,0.0,-0.9,അശ്രദ്ധ
sidetracked,0.0,-0.9,വശങ്ങളിലായി
embroil,0.0,-0.9,എംബ്രോയിൽ
ill-mannered,0.0,-0.9,മോശം പെരുമാറ്റം
insolence,0.0,-0.9,ധിക്കാരം
tumbles,0.0,-0.9,ടമ്പിൾസ്
worthlessness,0.0,-0.9,നിഷ്ഫലത
flighty,0.0,-0.9,ഫ്ലൈറ്റി
quibbles,0.0,-0.9,ക്വിബിളുകൾ
runaway,0.0,-0.9,ഓടിപ്പോകുക
servitude,0.0,-0.9,അടിമത്തം
chatterbox,0.0,-0.9,ചാറ്റർ‌ബോക്സ്
miserable,0.0,-0.9,ദയനീയമാണ്
tacky,0.0,-0.9,ടാക്കി
malignant,0.0,-0.9,മാരകമായ
rebellious,0.0,-0.9,മത്സരികളാണ്
subdued,0.0,-0.9,കീഴടങ്ങി
fanatic,0.0,-0.9,മതഭ്രാന്ത്
stole,0.0,-0.9,മോഷ്ടിച്ചു
ail,0.0,-0.9,വീണ്ടും
drop-out,0.0,-0.9,ഇടക്കുവെച്ച് നിര്ത്തുക
misjudgment,0.0,-0.9,തെറ്റിദ്ധാരണ
garish,0.0,-0.9,അലങ്കരിക്കുക
inessential,0.0,-0.9,അനിവാര്യമാണ്
regrettable,0.0,-0.9,ഖേദകരമാണ്
bitch,0.0,-0.9,ബിച്
blaspheme,0.0,-0.9,മതനിന്ദ
obscenely,0.0,-0.9,അശ്ലീലമായി
faltered,0.0,-0.9,മുടങ്ങി
quitter,0.0,-0.9,പോകാൻ
rife,0.0,-0.9,rife
disgracefully,0.0,-0.9,നിന്ദ്യമായി
exagerated,0.0,-0.9,പെരുപ്പിച്ചു
reluctantly,0.0,-0.9,മനസ്സില്ലാമനസ്സോടെ
blasphemous,0.0,-0.9,മതനിന്ദ
hedonistic,0.0,-0.9,ഹെഡോണിസ്റ്റിക്
contradiction,0.0,-0.9,വൈരുദ്ധ്യം
astray,0.0,-0.9,വഴിതെറ്റുക
rail,0.0,-0.9,റെയിൽ
goon,0.0,-0.9,ഗുണ്ട
regrettably,0.0,-0.9,ഖേദകരമെന്നു പറയട്ടെ
smudged,0.0,-0.9,പുകവലിച്ചു
spitefulness,0.0,-0.9,വെറുപ്പ്
blister,0.0,-0.9,ബ്ലിസ്റ്റർ
chasten,0.0,-0.9,ശിക്ഷ
disapointed,0.0,-0.9,നിരാശപ്പെടുത്തി
disillusioned,0.0,-0.9,നിരാശനായി
flat-out,0.0,-0.9,ഫ്ലാറ്റ് out ട്ട്
murderer,0.0,-0.9,കൊലപാതകി
ridiculously,0.0,-0.9,പരിഹാസ്യമായി
hatred,0.0,-0.9,പക
threatening,0.0,-0.9,ഭീഷണിപ്പെടുത്തുന്നു
lags,0.0,-0.9,ലാഗ് ചെയ്യുന്നു
raving,0.0,-0.9,റേവിംഗ്
top-heavy,0.0,-0.9,ടോപ്പ്-ഹെവി
abnormal,0.0,-0.9,അസാധാരണമായത്
unfounded,0.0,-0.9,അടിസ്ഥാനരഹിതം
uncomfy,0.0,-0.9,അസ്വസ്ഥത
spilling,0.0,-0.9,ചോർച്ച
hothead,0.0,-0.9,ഹോട്ട്‌ഹെഡ്
donside,0.0,-0.9,ഡോൺസൈഡ്
wince,0.0,-0.9,വിൻസ്
cruelness,0.0,-0.9,ക്രൂരത
apprehension,0.0,-0.9,ഭയം
