Term,PosScore,NegScore,Oriya
unethical,0.0,-0.9,ଅନ eth ତିକ |
dent,0.0,-0.9,ଦନ୍ତ
bores,0.0,-0.9,ବୋରସ୍
unexpected,0.0,-0.9,ଅପ୍ରତ୍ୟାଶିତ |
contemptible,0.0,-0.9,ଅବମାନନା
drab,0.0,-0.9,ହତ୍ୟା
adulterate,0.0,-0.9,ବ୍ୟଭିଚାର
martyrdom-seeking,0.0,-0.9,ଶହୀଦ-ସନ୍ଧାନ
spade,0.0,-0.9,ସ୍ପେଡ୍
downside,0.0,-0.9,ଖରାପ
prohibitively,0.0,-0.9,ନିଷେଧ ଭାବରେ |
unwell,0.0,-0.9,ଅସୁସ୍ଥ
vicious,0.0,-0.9,ଦୁଷ୍ଟ
unsupportive,0.0,-0.9,ଅସମର୍ଥିତ |
frigid,0.0,-0.9,ଫ୍ରିଜିଡ୍
brainless,0.0,-0.9,ମସ୍ତିଷ୍କହୀନ |
obnoxiously,0.0,-0.9,ଅଜ୍ଞାତ ଭାବରେ |
bullshit,0.0,-0.9,ଷଣ୍
bedlamite,0.0,-0.9,ବେଡଲାମାଇଟ୍ |
painful,0.0,-0.9,ଯନ୍ତ୍ରଣାଦାୟକ |
illness,0.0,-0.9,ରୋଗ
bombard,0.0,-0.9,ବୋମା ବିସ୍ଫୋରଣ |
sneakily,0.0,-0.9,ଚତୁରତାର ସହିତ |
hustler,0.0,-0.9,ହଷ୍ଟଲର୍ |
fallacy,0.0,-0.9,ଖରାପ
spoils,0.0,-0.9,ଲୁଣ୍ଠନ
twist,0.0,-0.9,ମୋଡ଼
misunderstood,0.0,-0.9,ଭୁଲ ବୁ stood ିଗଲା
sluts,0.0,-0.9,ସ୍ଲଟ୍
ghastly,0.0,-0.9,ଭୟଙ୍କର
destitution,0.0,-0.9,ଦରିଦ୍ରତା
imminently,0.0,-0.9,ଶୀଘ୍ର
mope,0.0,-0.9,ମୋପ୍
complication,0.0,-0.9,ଜଟିଳତା
heathen,0.0,-0.9,ଜାତିଗଣ
rip,0.0,-0.9,ରିପ୍
scandal,0.0,-0.9,ଦୁର୍ନୀତି
anguish,0.0,-0.9,ଦୁ ish ଖ
fruitless,0.0,-0.9,ଫଳହୀନ
cash-strapped,0.0,-0.9,ନଗଦ ଅର୍ଥ
sarcastically,0.0,-0.9,ବ୍ୟଙ୍ଗାତ୍ମକ
steal,0.0,-0.9,ଚୋରି
admonition,0.0,-0.9,ଉପଦେଶ
ill-fated,0.0,-0.9,ଦୁର୍ଭାଗ୍ୟ
longing,0.0,-0.9,ଲାଳସା
dreadfully,0.0,-0.9,ଭୟଭୀତ
mournful,0.0,-0.9,ଶୋକ
weakening,0.0,-0.9,ଦୁର୍ବଳ
stew,0.0,-0.9,ଷ୍ଟି
amiss,0.0,-0.9,ଆମିସ୍
annihilate,0.0,-0.9,ବିନାଶ କର |
destructive,0.0,-0.9,ବିନାଶକାରୀ |
dullard,0.0,-0.9,ଦୁଲାର୍ଡ
itching,0.0,-0.9,କୁଞ୍ଚନ
oblivious,0.0,-0.9,ବିସ୍ମୃତ
incessant,0.0,-0.9,ନିରନ୍ତର |
idle,0.0,-0.9,ନିଷ୍କ୍ରିୟ
scratches,0.0,-0.9,ସ୍କ୍ରାଚ୍
shockingly,0.0,-0.9,ଆଶ୍ଚର୍ଯ୍ୟଜନକ
miserly,0.0,-0.9,ଦୁ iser ଖ
bias,0.0,-0.9,ପକ୍ଷପାତ
loose,0.0,-0.9,ଖାଲି
bull----,0.0,-0.9,ଷଣ୍ - ----
dense,0.0,-0.9,ଘନ
austere,0.0,-0.9,austere
fusty,0.0,-0.9,ଧୂଳି
ghetto,0.0,-0.9,ଘେଟୋ |
jumpy,0.0,-0.9,ଜମ୍ପ
crushed,0.0,-0.9,ଚୂର୍ଣ୍ଣ
destains,0.0,-0.9,ଭାଗ୍ୟ
assault,0.0,-0.9,ଆକ୍ରମଣ
ferociously,0.0,-0.9,ଭୟଙ୍କର
hard,0.0,-0.9,କଠିନ
prate,0.0,-0.9,ଅନୁସରଣ କର
fat-cat,0.0,-0.9,ମୋଟା-ବିଲେଇ |
exorbitantance,0.0,-0.9,ଅତ୍ୟଧିକ
hassles,0.0,-0.9,ଅସୁବିଧା
abysmally,0.0,-0.9,ଅବକ୍ଷୟ
demeaning,0.0,-0.9,ଅପମାନ
immodest,0.0,-0.9,ଅପାରଗତା |
harms,0.0,-0.9,କ୍ଷତି
irresolvable,0.0,-0.9,ସମାଧାନଯୋଗ୍ୟ
limitations,0.0,-0.9,ସୀମିତତା |
dawdle,0.0,-0.9,ପ୍ରଭାତ
shrouded,0.0,-0.9,ଆଚ୍ଛାଦିତ
smuttiest,0.0,-0.9,smuttiest
passe,0.0,-0.9,ଅତୀତ
mistake,0.0,-0.9,ଭୁଲ
clunky,0.0,-0.9,clunky
abuse,0.0,-0.9,ଅପବ୍ୟବହାର |
sink,0.0,-0.9,ବୁଡ଼ିଯିବା |
floundering,0.0,-0.9,ଫ୍ଲାଉଣ୍ଡରିଂ |
harrow,0.0,-0.9,harrow
deceiving,0.0,-0.9,ପ୍ରତାରଣା
hellion,0.0,-0.9,ନର୍କ
noise,0.0,-0.9,ଶବ୍ଦ
bother,0.0,-0.9,ବ୍ୟସ୍ତ ହୁଅ |
perfidious,0.0,-0.9,ସୁଗନ୍ଧିତ
opportunistic,0.0,-0.9,ସୁବିଧାବାଦୀ |
irately,0.0,-0.9,କ୍ରୋଧିତ ଭାବରେ |
perturbed,0.0,-0.9,ବିଚଳିତ |
belligerence,0.0,-0.9,ଯୁକ୍ତିତର୍କ |
rebuke,0.0,-0.9,ଭର୍ତ୍ସନା
unbelievably,0.0,-0.9,ଅବିଶ୍ୱାସନୀୟ
catastrophically,0.0,-0.9,ବିପର୍ଯ୍ୟସ୍ତ ଭାବରେ |
cuss,0.0,-0.9,କସ୍
prohibit,0.0,-0.9,ନିଷେଧ |
disclaim,0.0,-0.9,ପ୍ରତ୍ୟାଖ୍ୟାନ କରନ୍ତୁ |
bullyingly,0.0,-0.9,ଗାଳିଗୁଲଜ
enraging,0.0,-0.9,କ୍ରୋଧ
dud,0.0,-0.9,dud
admonish,0.0,-0.9,ଉପଦେଶ ଦିଅ
bravado,0.0,-0.9,bravado
disappointed,0.0,-0.9,ନିରାଶ
unsure,0.0,-0.9,ଅନିଶ୍ଚିତ
repress,0.0,-0.9,ଦମନ
impudence,0.0,-0.9,ଅପାରଗତା |
ruin,0.0,-0.9,ଧ୍ୱଂସ
banal,0.0,-0.9,ପବିତ୍ର
lagging,0.0,-0.9,ପଛରେ
discontent,0.0,-0.9,ଅସନ୍ତୋଷ |
shunned,0.0,-0.9,ପରିତ୍ୟାଗ
cold,0.0,-0.9,ଥଣ୍ଡା
creak,0.0,-0.9,କ୍ରିକ୍
untruthful,0.0,-0.9,ଅସତ୍ୟ
dehumanize,0.0,-0.9,ମାନବିକତା
thug,0.0,-0.9,ଥଗ୍
worthlessly,0.0,-0.9,ମୂଲ୍ୟହୀନ
vagrant,0.0,-0.9,vagrant
accursed,0.0,-0.9,ଅଭିଶାପିତ
bum,0.0,-0.9,ବମ୍
loathly,0.0,-0.9,ଘୃଣ୍ୟ
chunky,0.0,-0.9,ଚୁଙ୍କି |
sputter,0.0,-0.9,sputter
eviscerate,0.0,-0.9,eviscerate
limp,0.0,-0.9,ଅଙ୍ଗ
loneliness,0.0,-0.9,ଏକାକୀ
self-interest,0.0,-0.9,ସ୍ୱାର୍ଥ
picketed,0.0,-0.9,ପିକେଟିଂ
squash,0.0,-0.9,ସ୍କ୍ୱାସ୍ |
disorder,0.0,-0.9,ବିଶୃଙ୍ଖଳା |
strange,0.0,-0.9,ଅଜବ |
struck,0.0,-0.9,ଆଘାତ
betrayal,0.0,-0.9,ବିଶ୍ୱାସଘାତକତା
disturb,0.0,-0.9,ବିଚଳିତ |
unrealistic,0.0,-0.9,ଅବାସ୍ତବ |
antagonist,0.0,-0.9,ବିରୋଧୀ
questionable,0.0,-0.9,ସନ୍ଦେହଜନକ |
inactive,0.0,-0.9,ନିଷ୍କ୍ରିୟ |
cheapen,0.0,-0.9,ଶସ୍ତା କର |
lame,0.0,-0.9,ଛୋଟା
irregular,0.0,-0.9,ଅନିୟମିତ |
corrupting,0.0,-0.9,ଦୁର୍ନୀତି
heavy-handed,0.0,-0.9,ଭାରୀ
pertinaciously,0.0,-0.9,ପ୍ରଯୁଜ୍ୟ
adverse,0.0,-0.9,ପ୍ରତିକୂଳ
hubris,0.0,-0.9,ହବ୍ରିସ୍ |
refused,0.0,-0.9,ମନା କରିଦେଲେ
ill-conceived,0.0,-0.9,ଅସତ୍ୟ
layoff-happy,0.0,-0.9,ଛୁଟିରେ ଖୁସି |
unnerve,0.0,-0.9,unnerve
overwhelmingly,0.0,-0.9,ଅତ୍ୟଧିକ
scorching,0.0,-0.9,ଜ୍ୱଳନ୍ତ
revile,0.0,-0.9,ଅପମାନ
fissures,0.0,-0.9,ଫିସର୍
unlamentable,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
gimmicky,0.0,-0.9,gimmicky
blameworthy,0.0,-0.9,ଦୋଷୀ
crabby,0.0,-0.9,କ୍ରାବୀ |
stampede,0.0,-0.9,ଷ୍ଟାମ୍ପଡେ |
hegemonism,0.0,-0.9,ହେଗୋନିଜିମ୍ |
alarmingly,0.0,-0.9,ଭୟାବହ
authoritarian,0.0,-0.9,କ୍ଷମତାସୀନ
reprove,0.0,-0.9,ଭର୍ତ୍ସନା କରନ୍ତୁ |
bemused,0.0,-0.9,ବିସ୍ମିତ |
imposing,0.0,-0.9,ଲଗାଇବା
fidgety,0.0,-0.9,fidgety
discourteous,0.0,-0.9,ନିନ୍ଦନୀୟ |
suffocate,0.0,-0.9,ଶ୍ୱାସରୁଦ୍ଧ
irrationalities,0.0,-0.9,ଅଯ irr କ୍ତିକତା |
attacks,0.0,-0.9,ଆକ୍ରମଣ
ill-treatment,0.0,-0.9,ଅସଦାଚରଣ
desititute,0.0,-0.9,ଯୋଗ୍ୟ
bent,0.0,-0.9,ହେଉଛି |
unequal,0.0,-0.9,ଅସମାନ
sagging,0.0,-0.9,ସାଗିଙ୍ଗ୍ |
nettle,0.0,-0.9,ନଟଲ୍ |
murderously,0.0,-0.9,ହତ୍ୟାକାରୀ
severity,0.0,-0.9,ଗମ୍ଭୀରତା
trashed,0.0,-0.9,ଆବର୍ଜନା
repulsively,0.0,-0.9,ଘୃଣ୍ୟ
chaos,0.0,-0.9,ବିଶୃଙ୍ଖଳା
hung,0.0,-0.9,hung ୁଲାଗଲା |
despairing,0.0,-0.9,ହତାଶ
lifeless,0.0,-0.9,ଜୀବନ୍ତ
nauseatingly,0.0,-0.9,ବାନ୍ତି
haggard,0.0,-0.9,ହାଗାର୍ଡ |
inglorious,0.0,-0.9,ଅନୁକୂଳ
delirium,0.0,-0.9,delirium
inaction,0.0,-0.9,ନିଷ୍କ୍ରିୟତା |
incessantly,0.0,-0.9,ନିରନ୍ତର
misses,0.0,-0.9,ମିସ୍
reject,0.0,-0.9,ପ୍ରତ୍ୟାଖ୍ୟାନ କର |
dejection,0.0,-0.9,ନିରାଶା
distrust,0.0,-0.9,ଅବିଶ୍ୱାସ
bruised,0.0,-0.9,କ୍ଷତବିକ୍ଷତ
spoil,0.0,-0.9,ଲୁଟ
fractiously,0.0,-0.9,ଭଙ୍ଗା
queer,0.0,-0.9,କୁଇର୍
crowded,0.0,-0.9,ଭିଡ଼
fastuous,0.0,-0.9,ଦ୍ରୁତଗାମୀ
torment,0.0,-0.9,ଯନ୍ତ୍ରଣା
spewing,0.0,-0.9,ସ୍ପିଙ୍ଗ୍
atrophy,0.0,-0.9,atrophy
inaccuracy,0.0,-0.9,ଭୁଲ
viciousness,0.0,-0.9,ଦୁଷ୍ଟତା
unwilling,0.0,-0.9,ଅନିଚ୍ଛା |
injustice,0.0,-0.9,ଅନ୍ୟାୟ
sty,0.0,-0.9,ଜାନୁଆରୀ
importune,0.0,-0.9,season ତୁ
hum,0.0,-0.9,ହମ୍
declines,0.0,-0.9,ହ୍ରାସ ହୁଏ |
deteriorate,0.0,-0.9,ଖରାପ
fatique,0.0,-0.9,ଫ୍ୟାଟିକ୍ |
gloomy,0.0,-0.9,ଉଦାସ
beg,0.0,-0.9,ଭିକ ମାଗ
domineer,0.0,-0.9,ପ୍ରାଧାନ୍ୟ ଦିଅନ୍ତୁ |
inappropriate,0.0,-0.9,ଅନୁପଯୁକ୍ତ
outlaw,0.0,-0.9,outlaw
irk,0.0,-0.9,ଜାତି
perilously,0.0,-0.9,ବିପଦପୂର୍ଣ୍ଣ
grievances,0.0,-0.9,ଅଭିଯୋଗ
shiver,0.0,-0.9,କମ୍ପନ
tyrant,0.0,-0.9,ଅତ୍ୟାଚାରୀ
idiocies,0.0,-0.9,ମୂର୍ଖତା
notoriously,0.0,-0.9,କୁଖ୍ୟାତ
incorrigibly,0.0,-0.9,ଭୁଲ୍ ଭାବରେ |
rival,0.0,-0.9,ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱୀ |
vibrates,0.0,-0.9,କମ୍ପିତ ହୁଏ |
downbeat,0.0,-0.9,ଡାଉନବିଟ୍ |
dismaying,0.0,-0.9,ହତାଶ
smug,0.0,-0.9,ସ୍ମଗ୍
blinding,0.0,-0.9,ଅନ୍ଧ
dissemble,0.0,-0.9,ବିଚ୍ଛିନ୍ନ କର |
mortified,0.0,-0.9,ବନ୍ଧକ
heedless,0.0,-0.9,ଅବହେଳା
scandalized,0.0,-0.9,ଘୋଟାଲା
disaster,0.0,-0.9,ବିପର୍ଯ୍ୟୟ |
hawkish,0.0,-0.9,ହକିଶ୍
inveigle,0.0,-0.9,ଅନୁସନ୍ଧାନ
wiles,0.0,-0.9,ୱାଇଲ୍
overdone,0.0,-0.9,ଅତିକ୍ରମ କରିସାରିଛି |
incomparable,0.0,-0.9,ତୁଳନାତ୍ମକ
foulness,0.0,-0.9,ଦୁଷ୍କର୍ମ
bumpy,0.0,-0.9,ଅସ୍ପଷ୍ଟ |
collapse,0.0,-0.9,ଭୁଶୁଡ଼ିବା
contradictory,0.0,-0.9,ପରସ୍ପର ବିରୋଧୀ |
absence,0.0,-0.9,ଅନୁପସ୍ଥିତି
implication,0.0,-0.9,ପ୍ରଭାବ
dwindling,0.0,-0.9,କମିବା
weary,0.0,-0.9,କ୍ଳାନ୍ତ
avariciously,0.0,-0.9,ଅଶୁଭ ଭାବରେ |
crashing,0.0,-0.9,କ୍ରାସ୍
wretched,0.0,-0.9,ଦୁର୍ଭାଗ୍ୟ
protesting,0.0,-0.9,ବିରୋଧ
pathetically,0.0,-0.9,ଦୁ het ଖଦାୟକ |
procrastinate,0.0,-0.9,ବିଳମ୍ବ
hairloss,0.0,-0.9,କେଶ
villify,0.0,-0.9,villify
daunting,0.0,-0.9,ଦୁ da ଖଦାୟକ |
threat,0.0,-0.9,ଧମକ
inadvisable,0.0,-0.9,ଅନୁପଯୁକ୍ତ
halfheartedly,0.0,-0.9,ହୃଦୟରୁ
revengeful,0.0,-0.9,ପ୍ରତିଶୋଧପରାୟଣ
ruts,0.0,-0.9,ବାଦାମ |
inconsiderately,0.0,-0.9,ଅଜ୍ଞାତ ଭାବରେ |
aggressive,0.0,-0.9,ଆକ୍ରମଣାତ୍ମକ
slanderously,0.0,-0.9,ନିନ୍ଦା
infamy,0.0,-0.9,କୁଖ୍ୟାତ
downturn,0.0,-0.9,ଅବନତି
fevers,0.0,-0.9,ଜ୍ୱର
haughty,0.0,-0.9,ଅହଂକାରୀ
anomaly,0.0,-0.9,ଅନୋମାଲିୟା |
impoverish,0.0,-0.9,ଦରିଦ୍ର
inimical,0.0,-0.9,ଅଜ୍ଞାତ |
nasty,0.0,-0.9,ଖରାପ
sob,0.0,-0.9,ତଳେ |
spoilled,0.0,-0.9,ନଷ୍ଟ
conspiratorial,0.0,-0.9,ଷଡଯନ୍ତ୍ରକାରୀ
crisis,0.0,-0.9,ସଙ୍କଟ
dismissive,0.0,-0.9,ବହିଷ୍କାର
arbitrary,0.0,-0.9,ଇଚ୍ଛାଧୀନ |
recant,0.0,-0.9,ପରିତ୍ୟାଗ
topple,0.0,-0.9,ଟପଲ୍ |
discord,0.0,-0.9,ମତଭେଦ |
brainwash,0.0,-0.9,ମସ୍ତିଷ୍କ ଧୋଇବା |
indoctrination,0.0,-0.9,ଅନୁପ୍ରବେଶ
grievously,0.0,-0.9,ଦୁ iev ଖରେ
sloppily,0.0,-0.9,ଧିରେ ଧିରେ
tramp,0.0,-0.9,ଟ୍ରମ୍ପ
obstinately,0.0,-0.9,ଜବରଦସ୍ତ
succumb,0.0,-0.9,ପରାସ୍ତ
unrelentingly,0.0,-0.9,ଅବିସ୍ମରଣୀୟ |
strenuous,0.0,-0.9,ଶକ୍ତିଶାଳୀ
water-down,0.0,-0.9,ଜଳ-ତଳ
dissapointed,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
scummy,0.0,-0.9,ଘୃଣ୍ୟ
skeptic,0.0,-0.9,ଅନ୍ଧବିଶ୍ୱାସୀ |
aches,0.0,-0.9,ଯନ୍ତ୍ରଣା
fleer,0.0,-0.9,ପଳାୟନ
insatiable,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
tumultuous,0.0,-0.9,ଉତ୍ତେଜନା
falsify,0.0,-0.9,ମିଥ୍ୟା
turbulent,0.0,-0.9,ଅଶାନ୍ତ
uneasy,0.0,-0.9,ଅଶାନ୍ତ
instigator,0.0,-0.9,ପ୍ରବର୍ତ୍ତକ
jeer,0.0,-0.9,ସମୟ
lousy,0.0,-0.9,lousy
sickly,0.0,-0.9,ଅସୁସ୍ଥ
symptoms,0.0,-0.9,ଲକ୍ଷଣ
despondent,0.0,-0.9,ନିରାଶ
inoperable,0.0,-0.9,କାର୍ଯ୍ୟକ୍ଷମ ନୁହେଁ
lecherous,0.0,-0.9,lecherous
compulsive,0.0,-0.9,ବାଧ୍ୟତାମୂଳକ
disgust,0.0,-0.9,ଘୃଣ୍ୟ
regreted,0.0,-0.9,ଦୁ ret ଖିତ
stalls,0.0,-0.9,ଷ୍ଟଲ୍ |
unacceptablely,0.0,-0.9,ଗ୍ରହଣଯୋଗ୍ୟ ନୁହେଁ
rattled,0.0,-0.9,ଗର୍ଜନ
ostracize,0.0,-0.9,ostracize
swelling,0.0,-0.9,ଫୁଲା
impulsively,0.0,-0.9,ଇମ୍ପୁଲ୍ସିଭ୍ |
pains,0.0,-0.9,ଯନ୍ତ୍ରଣା
squeaky,0.0,-0.9,ଚିତ୍କାର
wretch,0.0,-0.9,ଦୁ ret ଖ
polluters,0.0,-0.9,ପ୍ରଦୂଷକ
depressing,0.0,-0.9,ଉଦାସୀନ
upheaval,0.0,-0.9,ଉତ୍ତେଜନା |
undercut,0.0,-0.9,ଅଣ୍ଡର୍କଟ୍ |
uproar,0.0,-0.9,ଉତ୍ତେଜନା
bulkier,0.0,-0.9,ବଲ୍କିଅର୍ |
impose,0.0,-0.9,ଲଗାନ୍ତୁ |
overplay,0.0,-0.9,ଓଭରପ୍ଲେ |
guiltily,0.0,-0.9,ଦୋଷରେ
nightmare,0.0,-0.9,ଦୁସ୍ଵପ୍ନ
confront,0.0,-0.9,ମୁହାଁମୁହିଁ |
malevolence,0.0,-0.9,ଦୁଷ୍କର୍ମ
disdainful,0.0,-0.9,ଘୃଣ୍ୟ
midget,0.0,-0.9,midget
allegations,0.0,-0.9,ଅଭିଯୋଗ
bellicose,0.0,-0.9,ବେଲିକୋଜ୍ |
hissing,0.0,-0.9,ଶବ୍ଦ
disruptive,0.0,-0.9,ବ୍ୟାଘାତକାରୀ |
emphatically,0.0,-0.9,ଜୋରରେ
imprecision,0.0,-0.9,ଅସ୍ପଷ୍ଟତା |
brat,0.0,-0.9,brat
immorally,0.0,-0.9,ଅନ ally ତିକ ଭାବରେ |
conservative,0.0,-0.9,ରକ୍ଷଣଶୀଳ |
concerned,0.0,-0.9,ଚିନ୍ତିତ
devastates,0.0,-0.9,ବିନାଶ
limitation,0.0,-0.9,ସୀମା
poverty,0.0,-0.9,ଦାରିଦ୍ର୍ୟ
expired,0.0,-0.9,ମିଆଦ ପୂର୍ଣ୍ଣ ହୋଇଛି
dishonorable,0.0,-0.9,ଅପମାନଜନକ |
controversy,0.0,-0.9,ବିବାଦ |
slog,0.0,-0.9,beat
atrocity,0.0,-0.9,ଅତ୍ୟାଚାର
dislocated,0.0,-0.9,ସ୍ଥାନାନ୍ତରିତ |
belligerent,0.0,-0.9,ଯୁକ୍ତିତର୍କ |
insouciance,0.0,-0.9,ନିରାଶ୍ରୟ |
sidetracked,0.0,-0.9,ବିପଥଗାମୀ
embroil,0.0,-0.9,ଭ୍ରୁଣ
ill-mannered,0.0,-0.9,ଅସଦାଚରଣ
insolence,0.0,-0.9,ଅପମାନ
tumbles,0.0,-0.9,tumbles
worthlessness,0.0,-0.9,ମୂଲ୍ୟହୀନତା |
flighty,0.0,-0.9,ଉଡ଼ାଣ
quibbles,0.0,-0.9,କ୍ୱିବଲ୍ସ |
runaway,0.0,-0.9,ପଳାୟନ
servitude,0.0,-0.9,ସେବା
chatterbox,0.0,-0.9,ଚାଟର୍ବାକ୍ସ
miserable,0.0,-0.9,ଦୁଃଖୀ
tacky,0.0,-0.9,ଟ୍ୟାକ୍ସି
malignant,0.0,-0.9,କ୍ଷତିକାରକ
rebellious,0.0,-0.9,ବିଦ୍ରୋହୀ
subdued,0.0,-0.9,ବଶୀଭୂତ |
fanatic,0.0,-0.9,ପ୍ରଶଂସକ
stole,0.0,-0.9,ଚୋରି କଲା |
ail,0.0,-0.9,ପୁନ
drop-out,0.0,-0.9,ଛାଡିଦେବା
misjudgment,0.0,-0.9,ଭୁଲ ବିଚାର
garish,0.0,-0.9,garish
inessential,0.0,-0.9,ଅନାବଶ୍ୟକ |
regrettable,0.0,-0.9,ଦୁ regret ଖଦାୟକ
bitch,0.0,-0.9,ବିଚ୍
blaspheme,0.0,-0.9,ନିନ୍ଦା
obscenely,0.0,-0.9,ଅଶ୍ଳୀଳ
faltered,0.0,-0.9,ଖସିଗଲା
quitter,0.0,-0.9,ଯିବାକୁ
rife,0.0,-0.9,ବିବାଦ
disgracefully,0.0,-0.9,ଅପମାନଜନକ
exagerated,0.0,-0.9,ଅତ୍ୟଧିକ
reluctantly,0.0,-0.9,ଅନିଚ୍ଛାରେ |
blasphemous,0.0,-0.9,ନିନ୍ଦା
hedonistic,0.0,-0.9,ହେଡୋନିଷ୍ଟିକ୍ |
contradiction,0.0,-0.9,ପ୍ରତିବାଦ
astray,0.0,-0.9,ଭ୍ରାନ୍ତ ହୁଅ
rail,0.0,-0.9,ରେଳ
goon,0.0,-0.9,ଆଗେଇ ଚାଲ
regrettably,0.0,-0.9,ଦୁ rett ଖର ବିଷୟ
smudged,0.0,-0.9,କଳଙ୍କିତ |
spitefulness,0.0,-0.9,ଖରାପ
blister,0.0,-0.9,ଫୁଲା
chasten,0.0,-0.9,ଶାସ୍ତି ଦିଅ
disapointed,0.0,-0.9,ନିରାଶ
disillusioned,0.0,-0.9,ନିରାଶ
flat-out,0.0,-0.9,ଫ୍ଲାଟ-ଆଉଟ୍ |
murderer,0.0,-0.9,ହତ୍ୟାକାରୀ
ridiculously,0.0,-0.9,ହାସ୍ୟାସ୍ପଦ ଭାବରେ
hatred,0.0,-0.9,ଘୃଣା
threatening,0.0,-0.9,ଧମକ
lags,0.0,-0.9,ପଛରେ ଅଛି
raving,0.0,-0.9,raving
top-heavy,0.0,-0.9,ଶୀର୍ଷ-ଭାରୀ
abnormal,0.0,-0.9,ଅସ୍ୱାଭାବିକ |
unfounded,0.0,-0.9,ଭିତ୍ତିହୀନ |
uncomfy,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ |
spilling,0.0,-0.9,illing ାଳ
hothead,0.0,-0.9,ହଟହେଡ୍ |
donside,0.0,-0.9,ଡନ୍ସାଇଡ୍ |
wince,0.0,-0.9,ୱିନ୍ସ
cruelness,0.0,-0.9,ନିଷ୍ଠୁରତା
apprehension,0.0,-0.9,ଭୟ
smudges,0.0,-0.9,ଦୁର୍ଗନ୍ଧ
impedance,0.0,-0.9,ପ୍ରତିରୋଧ
coerce,0.0,-0.9,ବାଧ୍ୟ କର |
deviously,0.0,-0.9,ଭ୍ରାନ୍ତ ଭାବରେ |
inept,0.0,-0.9,ନିଷ୍କ୍ରିୟ
bashing,0.0,-0.9,ଲଜ୍ଜା |
rash,0.0,-0.9,ଦାଗ
glut,0.0,-0.9,ଗ୍ଲୁଟ୍ |
vestiges,0.0,-0.9,ରହିଥାଏ |
concerns,0.0,-0.9,ଚିନ୍ତା
contentious,0.0,-0.9,ବିବାଦୀୟ
conspirator,0.0,-0.9,ଷଡଯନ୍ତ୍ରକାରୀ
glibly,0.0,-0.9,ଚମତ୍କାର ଭାବରେ |
shrew,0.0,-0.9,ଚତୁର
illegal,0.0,-0.9,ବେଆଇନ |
incredulously,0.0,-0.9,ଅବିଶ୍ୱାସନୀୟ ଭାବରେ |
viper,0.0,-0.9,ସାପ
obscenity,0.0,-0.9,ଅଶ୍ଳୀଳତା |
antiquated,0.0,-0.9,ପ୍ରାଚୀନ
reluctant,0.0,-0.9,ଅନିଛୁକ
quash,0.0,-0.9,କ୍ୱାସ୍
murder,0.0,-0.9,ହତ୍ୟା
powerless,0.0,-0.9,ଶକ୍ତିହୀନ
fascism,0.0,-0.9,ଫାସିଜିମ୍ |
timidness,0.0,-0.9,ଭୟଭୀତତା
regression,0.0,-0.9,ରିଗ୍ରେସନ୍
vibration,0.0,-0.9,କମ୍ପନ
miff,0.0,-0.9,ମିଫ୍
inequalities,0.0,-0.9,ଅସମାନତା |
showdown,0.0,-0.9,ଶୋଡାଉନ୍ |
bombardment,0.0,-0.9,ବୋମା ବିସ୍ଫୋରଣ |
startle,0.0,-0.9,ଚମକ
vengeance,0.0,-0.9,ପ୍ରତିଶୋଧ
creeping,0.0,-0.9,କ୍ରନ୍ଦନ
stymied,0.0,-0.9,stymied
insults,0.0,-0.9,ଅପମାନ
zealously,0.0,-0.9,ଉତ୍ସାହର ସହିତ |
impeach,0.0,-0.9,ଅପରାଜିତା
violent,0.0,-0.9,ହିଂସାତ୍ମକ
protests,0.0,-0.9,ବିରୋଧ
savagery,0.0,-0.9,ସାଂଘାତିକତା |
anti-,0.0,-0.9,ଆଣ୍ଟି-
cheaply,0.0,-0.9,ଶସ୍ତା
glib,0.0,-0.9,ଗ୍ଲିବ୍
insurmountable,0.0,-0.9,ଅବିସ୍ମରଣୀୟ |
agonize,0.0,-0.9,ଯନ୍ତ୍ରଣା ଦିଅ
fruitlessly,0.0,-0.9,ଫଳହୀନ
stiflingly,0.0,-0.9,ଦୃ if ଭାବରେ
hardship,0.0,-0.9,କଷ୍ଟ
wasted,0.0,-0.9,ନଷ୍ଟ
inconveniently,0.0,-0.9,ଅସୁବିଧା
divisively,0.0,-0.9,ବିଭାଜନ ଭାବରେ |
writhe,0.0,-0.9,ଲେଖ
anti-us,0.0,-0.9,ଆମ ବିରୋଧୀ |
gallingly,0.0,-0.9,ଗାଳିଗୁଲଜ
inconceivably,0.0,-0.9,ଅବିସ୍ମରଣୀୟ |
grouchy,0.0,-0.9,ଗ୍ରୁଚି
crooks,0.0,-0.9,କ୍ରୋକ୍
insolent,0.0,-0.9,ଅସମ୍ମାନ |
wound,0.0,-0.9,କ୍ଷତ
conflict,0.0,-0.9,ବିବାଦ |
unprove,0.0,-0.9,ଅନୁମୋଦନ
flaunt,0.0,-0.9,ଚମତ୍କାର |
miser,0.0,-0.9,ବେଟ୍
two-faced,0.0,-0.9,ଦୁଇମୁଖୀ |
mocked,0.0,-0.9,ପରିହାସ
